time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
5.136533999999999702e-05,2.061579999999999923e-03,1.981656508260306714e-03,4.033165758371410448e+00
5.138286000000000291e-05,2.062596535843815374e-03,1.983369999999999925e-03,3.994541403964739334e+00
5.149493000000000267e-05,2.069099000000000025e-03,1.991961233404710915e-03,3.872453203491479368e+00
5.149494000000000337e-05,2.069099465131365740e-03,1.991961999999999899e-03,3.872436579180016381e+00
5.158967000000000305e-05,2.073505654557249341e-03,1.997589000000000135e-03,3.800414127092670125e+00
5.161825000000000338e-05,2.074835000000000134e-03,1.998931973244147398e-03,3.797179082220925039e+00
5.169730999999999784e-05,2.078175263049341671e-03,2.002647000000000194e-03,3.771421675879047530e+00
5.174430999999999925e-05,2.080161000000000076e-03,2.006071061885631498e-03,3.693285822324101630e+00
5.181430000000000297e-05,2.082871284493179043e-03,2.011170000000000058e-03,3.565152846013960986e+00
5.186012999999999707e-05,2.084645999999999895e-03,2.014097271191742089e-03,3.502746854252679398e+00
5.194217999999999741e-05,2.088416580576542194e-03,2.019337999999999862e-03,3.420852803074192483e+00
5.199645999999999988e-05,2.090910999999999985e-03,2.022432145026340118e-03,3.385965513951420647e+00
5.207126000000000126e-05,2.093646423409371588e-03,2.026696000000000140e-03,3.303427026518601650e+00
5.215033000000000320e-05,2.096537999999999787e-03,2.031758206452870686e-03,3.188361358226006637e+00
5.217385000000000192e-05,2.097350028379249900e-03,2.033263999999999905e-03,3.151879361423307824e+00
5.225885999999999926e-05,2.100284999999999912e-03,2.042893310602839508e-03,2.809333659241589842e+00
5.229146000000000298e-05,2.101947530939904298e-03,2.046585999999999978e-03,2.705067411772792418e+00
5.234854999999999874e-05,2.104859000000000157e-03,2.050628146450531042e-03,2.644597151528338852e+00
5.239879999999999712e-05,2.106881075252951124e-03,2.054185999999999946e-03,2.565253353540096981e+00
5.244343000000000214e-05,2.108677000000000207e-03,2.056500489669421498e-03,2.537150396641334016e+00
5.248107999999999999e-05,2.109962013665869600e-03,2.058453000000000019e-03,2.502316723572001855e+00
5.253123999999999885e-05,2.111674000000000016e-03,2.060933054328476215e-03,2.462037549689209737e+00
5.263274999999999849e-05,2.116635921297000886e-03,2.065951999999999806e-03,2.453296170337020410e+00
5.266262000000000097e-05,2.118095999999999868e-03,2.067504740360371490e-03,2.446971881225780798e+00
5.277646000000000258e-05,2.122408000000000107e-03,2.073422516142918882e-03,2.362542293029902929e+00
5.279536000000000336e-05,2.123142894279176490e-03,2.074405000000000086e-03,2.349487890704871962e+00
5.288571000000000157e-05,2.126656000000000206e-03,2.078752517952032076e-03,2.304434108162245476e+00
5.293462000000000108e-05,2.128448434455738978e-03,2.081106000000000102e-03,2.274868961779884291e+00
5.298015000000000130e-05,2.130116999999999948e-03,2.083411354239510412e-03,2.241787041500409750e+00
5.303946000000000328e-05,2.132183000000000168e-03,2.086414441433566327e-03,2.193646557343921888e+00
5.307190000000000258e-05,2.133365544455221273e-03,2.088056999999999934e-03,2.169890211580494999e+00
5.310132000000000068e-05,2.134437999999999787e-03,2.089959409734634850e-03,2.128203545877115577e+00
5.315385999999999662e-05,2.136621000000000006e-03,2.093356847105732992e-03,2.066735681213829334e+00
5.321736000000000034e-05,2.141235212897107942e-03,2.097462999999999932e-03,2.086912279125210379e+00
5.328039999999999897e-05,2.145816000000000043e-03,2.102647505994786892e-03,2.053054250992471186e+00
5.333246000000000200e-05,2.148287216471583740e-03,2.106929000000000007e-03,1.962962039612333287e+00
5.342221999999999959e-05,2.152547999999999788e-03,2.111848740648378936e-03,1.927186287931084596e+00
5.346479000000000281e-05,2.154258818002627914e-03,2.114182000000000040e-03,1.895618163555827795e+00
5.355920000000000044e-05,2.158053000000000055e-03,2.119953276903148356e-03,1.797196358615422263e+00
5.356515000000000332e-05,2.158260583254419541e-03,2.120317000000000035e-03,1.789524078447680688e+00
5.368223000000000119e-05,2.162345263494318357e-03,2.127308999999999971e-03,1.646975756428350923e+00
5.368592000000000183e-05,2.162474000000000167e-03,2.127592748275862044e-03,1.639470324027229919e+00
5.380187000000000196e-05,2.166341000000000013e-03,2.136508903448276330e-03,1.396301064019689564e+00
5.380692999999999679e-05,2.166508087211502058e-03,2.136897999999999923e-03,1.385657490975336081e+00
5.390758999999999796e-05,2.169832000000000011e-03,2.143483991020281310e-03,1.229214171418992363e+00
5.393611000000000087e-05,2.170886584905660707e-03,2.145349999999999861e-03,1.190322553693376362e+00
5.400511000000000309e-05,2.173438000000000193e-03,2.149067169980564945e-03,1.134018999492493407e+00
5.406989000000000147e-05,2.175968898689561917e-03,2.152556999999999821e-03,1.087631997181124577e+00
5.411575999999999838e-05,2.177760999999999846e-03,2.154918389520107166e-03,1.060022068166565301e+00
5.420367000000000208e-05,2.181208258223837730e-03,2.159443999999999947e-03,1.007863979053764902e+00
5.422306999999999718e-05,2.181969000000000183e-03,2.160326199338926615e-03,1.001830217478101304e+00
5.428233000000000244e-05,2.184081178714859794e-03,2.163021000000000214e-03,9.736465209935353249e-01
5.433262999999999754e-05,2.185873999999999977e-03,2.165172084051928542e-03,9.561325910562095132e-01
5.438785999999999870e-05,2.190087395764394630e-03,2.167534000000000041e-03,1.040509434426153845e+00
5.443839999999999704e-05,2.193942999999999848e-03,2.169508287454323912e-03,1.126278829492158629e+00
5.450280000000000272e-05,2.197635200174232958e-03,2.172023999999999830e-03,1.179139833364324375e+00
5.454171000000000063e-05,2.199865999999999974e-03,2.173555586200684540e-03,1.210478074099099244e+00
5.461381999999999679e-05,2.202635874151823506e-03,2.176393999999999898e-03,1.205750160670522320e+00
5.463602999999999873e-05,2.203488999999999882e-03,2.177300715008246255e-03,1.202786772228403134e+00
5.470477000000000309e-05,2.208672300340570622e-03,2.180107000000000139e-03,1.310270566562580674e+00
5.472998999999999876e-05,2.210573999999999872e-03,2.181630400351699649e-03,1.326695834621402392e+00
5.480713000000000121e-05,2.213996012615552025e-03,2.186290000000000022e-03,1.267261553387336814e+00
5.482194000000000048e-05,2.214653000000000021e-03,2.187119698052350687e-03,1.258884091811160566e+00
5.488774000000000246e-05,2.218091211584057726e-03,2.190806000000000003e-03,1.245441704288637208e+00
5.491051000000000292e-05,2.219281000000000031e-03,2.192711036849960115e-03,1.211740293340713981e+00
5.497484999999999763e-05,2.223696444119795460e-03,2.198093999999999829e-03,1.164756562721868782e+00
5.499265000000000278e-05,2.224918000000000208e-03,2.199078300077339856e-03,1.175024096311240385e+00
5.507361000000000141e-05,2.229098000000000104e-03,2.203555206496519807e-03,1.159162857738941677e+00
5.509122000000000004e-05,2.229915371471396460e-03,2.204529000000000211e-03,1.151555342270219606e+00
5.515366999999999807e-05,2.232814000000000066e-03,2.208043249504389616e-03,1.121841725752899865e+00
5.523141000000000183e-05,2.236511000000000055e-03,2.212417913338997691e-03,1.088993472514462546e+00
5.523246000000000075e-05,2.236566418240690940e-03,2.212477000000000020e-03,1.088798583700120837e+00
5.530553000000000308e-05,2.240423000000000067e-03,2.217674630655070908e-03,1.025775784710564187e+00
5.535778999999999976e-05,2.243853678327411682e-03,2.221391999999999985e-03,1.011153291603269277e+00
5.537870999999999956e-05,2.245226999999999813e-03,2.222309891302510099e-03,1.031229208274722087e+00
5.545035999999999742e-05,2.249142999999999889e-03,2.225453625137350806e-03,1.064473983868660545e+00
5.547610000000000236e-05,2.250241644984890196e-03,2.226582999999999861e-03,1.062553921631950615e+00
5.551985000000000004e-05,2.252108999999999969e-03,2.228559494761560462e-03,1.056714227006047668e+00
5.558682000000000255e-05,2.255062618289682859e-03,2.231584999999999906e-03,1.052060230270545516e+00
5.558896000000000318e-05,2.255156999999999821e-03,2.231678390671217125e-03,1.052060611731831408e+00
5.565493999999999742e-05,2.257559000000000128e-03,2.234557790898748265e-03,1.029340534173460942e+00
5.571845000000000183e-05,2.260208000000000095e-03,2.237329399089875003e-03,1.022585271504137694e+00
5.571866999999999689e-05,2.260218894736841944e-03,2.237339000000000081e-03,1.022638712186300980e+00
5.578114999999999701e-05,2.263312999999999870e-03,2.243078344793800628e-03,9.020931102635807441e-01
5.583093999999999709e-05,2.265067267398676067e-03,2.247652000000000157e-03,7.748204525734370129e-01
5.584307999999999931e-05,2.265495000000000182e-03,2.248420262686567483e-03,7.594104001282494520e-01
5.590317000000000165e-05,2.267429000000000059e-03,2.252222973134328666e-03,6.751563698202480701e-01
5.594819000000000007e-05,2.268795243408415919e-03,2.255071999999999893e-03,6.085501220544633494e-01
5.596044000000000322e-05,2.269166999999999886e-03,2.255723666256763578e-03,5.959654519892813029e-01
5.601691000000000304e-05,2.270822999999999939e-03,2.258727714707329647e-03,5.354910737542136756e-01
5.602950999999999678e-05,2.271188395365943049e-03,2.259398000000000135e-03,5.218379128397436784e-01
5.607128999999999895e-05,2.272399999999999941e-03,2.261937256284999621e-03,4.625567612863101807e-01
5.611343999999999989e-05,2.273615363243851762e-03,2.264499000000000112e-03,4.025774903787393000e-01
5.612455999999999852e-05,2.273935999999999839e-03,2.264971539129024582e-03,3.957869101711743443e-01
5.617625000000000277e-05,2.275853999999999898e-03,2.267168081177519962e-03,3.831175506832580901e-01
5.622362999999999688e-05,2.277907999999999929e-03,2.269181471818992619e-03,3.845672234407969681e-01
5.623674999999999990e-05,2.278496962464742967e-03,2.269738999999999784e-03,3.858576895732585554e-01
5.626972000000000240e-05,2.279976999999999872e-03,2.271296896727272637e-03,3.821650654845896722e-01
5.633163999999999722e-05,2.282209999999999794e-03,2.274222737350649077e-03,3.512084598474933261e-01
5.633299999999999750e-05,2.282269518658949954e-03,2.274286999999999836e-03,3.509899436153008923e-01
5.638174999999999936e-05,2.284402999999999954e-03,2.276839493881340024e-03,3.321932063716262484e-01
5.645148999999999914e-05,2.288974283300417023e-03,2.280490999999999942e-03,3.719937197917940197e-01
5.647288999999999863e-05,2.290377000000000125e-03,2.281376755617977366e-03,3.945093400228310565e-01
5.652268999999999940e-05,2.295166408455506356e-03,2.283438000000000048e-03,5.136293805877939489e-01
5.659020999999999973e-05,2.301660000000000077e-03,2.287506029511465235e-03,6.187511773054279463e-01
5.662299000000000249e-05,2.303558877477477652e-03,2.289480999999999895e-03,6.148938330336769509e-01
5.665680999999999669e-05,2.305517999999999890e-03,2.291368366305133585e-03,6.175189420844979793e-01
5.669214000000000165e-05,2.307150617367898990e-03,2.293340000000000049e-03,6.022054020729129542e-01
5.672740000000000172e-05,2.308779999999999860e-03,2.296953381367599842e-03,5.148828325526781935e-01
5.675751000000000065e-05,2.310056352743748709e-03,2.300038999999999816e-03,4.355296907465000533e-01
5.678699000000000295e-05,2.311305999999999951e-03,2.302502210191082962e-03,3.823574965509530799e-01
5.684237000000000106e-05,2.313458000000000007e-03,2.307129502605674738e-03,2.743017844112285997e-01
5.684385999999999687e-05,2.313519034772640055e-03,2.307253999999999902e-03,2.715364139639654950e-01
5.689471000000000334e-05,2.315601999999999938e-03,2.310851511662305457e-03,2.055730674913520406e-01
5.693174999999999918e-05,2.317428926057071153e-03,2.313472000000000011e-03,1.710384243712974317e-01
5.694272000000000087e-05,2.317969999999999926e-03,2.314410995485127742e-03,1.537758212268679203e-01
5.702080000000000131e-05,2.321123000000000023e-03,2.321094383587110534e-03,1.232884500166843769e-03
5.704471000000000021e-05,2.321801829653788018e-03,2.323140999999999921e-03,5.764481562728666214e-02
5.714037999999999789e-05,2.324517999999999810e-03,2.330672352411105718e-03,2.640590988578537801e-01
5.716788999999999790e-05,2.325767126788445913e-03,2.332837999999999839e-03,3.031017675275319845e-01
5.725150999999999965e-05,2.329564000000000114e-03,2.337751332506423328e-03,3.502225575739552621e-01
5.728075999999999941e-05,2.330806683431218673e-03,2.339470000000000178e-03,3.703110776706478036e-01
5.737239999999999978e-05,2.334699999999999883e-03,2.344587543370900331e-03,4.217178155218192503e-01
5.743870000000000285e-05,2.336742205670350701e-03,2.348289999999999839e-03,4.917533324099296888e-01
5.747645000000000092e-05,2.337904999999999931e-03,2.349711321036213225e-03,5.024583628854779604e-01
5.756992000000000055e-05,2.340777999999999956e-03,2.353230549572765760e-03,5.291682778394404263e-01
5.758615999999999822e-05,2.341406416658012215e-03,2.353842000000000087e-03,5.283100285400579299e-01
5.766621000000000095e-05,2.344503999999999859e-03,2.356672804443053597e-03,5.163552793629984095e-01
5.774596000000000302e-05,2.347738178000595421e-03,2.359492999999999834e-03,4.981927049329840096e-01
5.776694000000000024e-05,2.348588999999999885e-03,2.360311297371655865e-03,4.966420058536109017e-01
5.786528000000000174e-05,2.354389000000000134e-03,2.364146920037463878e-03,4.127459234770872176e-01
5.791679000000000017e-05,2.356817458190861320e-03,2.366155999999999902e-03,3.946714337152149588e-01
5.796178999999999719e-05,2.358939000000000001e-03,2.368112127860159000e-03,3.873603682967450834e-01
5.806171000000000080e-05,2.362359999999999981e-03,2.372455601099872444e-03,4.255338264367153900e-01
5.812044999999999679e-05,2.364512109947205024e-03,2.375008999999999974e-03,4.419726431687185930e-01
5.818104000000000022e-05,2.366731999999999864e-03,2.378011143192213048e-03,4.743099385595057615e-01
5.829099000000000075e-05,2.371083848384568718e-03,2.383459000000000098e-03,5.192097542030880142e-01
5.829587000000000332e-05,2.371277000000000194e-03,2.383726593695983942e-03,5.222743971103066540e-01
5.838934000000000295e-05,2.375022506367713022e-03,2.388851999999999903e-03,5.789179753407445173e-01
5.840736999999999709e-05,2.375744999999999853e-03,2.390059469663540631e-03,5.989168824136367197e-01
5.849812000000000295e-05,2.378960604151223682e-03,2.396137000000000006e-03,7.168369692040281738e-01
5.851528999999999791e-05,2.379569000000000215e-03,2.397353853363717001e-03,7.418534956265606661e-01
5.859905000000000268e-05,2.382777673038705916e-03,2.403290000000000200e-03,8.535102697258458715e-01
5.862095999999999719e-05,2.383617000000000201e-03,2.404473309810320047e-03,8.673961871494061393e-01
5.869710999999999814e-05,2.386047789763621769e-03,2.408585999999999887e-03,9.357444673504753396e-01
5.872080000000000198e-05,2.386804000000000182e-03,2.409615542639189593e-03,9.466880602124817523e-01
5.878494000000000303e-05,2.389045490762720624e-03,2.412403000000000030e-03,9.682258410920318026e-01
5.881768999999999691e-05,2.390189999999999936e-03,2.413564595492289147e-03,9.684677814691572406e-01
5.891765999999999724e-05,2.393454000000000154e-03,2.417110387900355591e-03,9.787053176708561120e-01
5.891981999999999927e-05,2.393550665554629135e-03,2.417186999999999895e-03,9.778446783542507070e-01
5.903524999999999691e-05,2.398716454892966567e-03,2.421431999999999838e-03,9.381037793765537591e-01
5.906153999999999967e-05,2.399893000000000165e-03,2.422441683840562306e-03,9.308246299994821227e-01
5.916043999999999969e-05,2.403175883481837184e-03,2.426240000000000081e-03,9.506115024961625526e-01
5.920744000000000110e-05,2.404736000000000200e-03,2.428266139199556500e-03,9.690098963910388497e-01
5.926862999999999907e-05,2.406787610587956140e-03,2.430903999999999791e-03,9.920749405177519131e-01
5.933380999999999833e-05,2.408973000000000017e-03,2.433466319767985542e-03,1.006519776707688330e+00
5.937552000000000238e-05,2.410255676629889741e-03,2.435105999999999816e-03,1.020502736641036412e+00
5.943351000000000010e-05,2.412038999999999937e-03,2.437254847083925816e-03,1.034600346126938408e+00
5.947394000000000270e-05,2.413274399930867477e-03,2.438753000000000101e-03,1.044738850926380191e+00
5.952030000000000000e-05,2.414691000000000060e-03,2.440300617850873176e-03,1.049445206198694747e+00
5.958216999999999810e-05,2.416851979008947070e-03,2.442366000000000068e-03,1.044643636172997825e+00
5.960748000000000007e-05,2.417736000000000191e-03,2.443308924489435898e-03,1.046651294607763738e+00
5.968524999999999915e-05,2.423353000000000052e-03,2.446206247189688671e-03,9.342322306609859295e-01
5.975207999999999865e-05,2.425947213018490780e-03,2.448696000000000206e-03,9.290163818419855390e-01
5.976529000000000119e-05,2.426460000000000075e-03,2.449112027194817829e-03,9.249077601714733587e-01
5.983952000000000335e-05,2.432123999999999918e-03,2.451449778797490115e-03,7.883407999885714279e-01
5.990026999999999765e-05,2.434115843051118215e-03,2.453363000000000071e-03,7.845213671552825341e-01
5.991464000000000002e-05,2.434587000000000209e-03,2.453858513804106634e-03,7.853555409040541280e-01
5.998700000000000012e-05,2.436570999999999789e-03,2.456353668909545037e-03,8.053672872900022872e-01
6.004442999999999933e-05,2.438103829181494358e-03,2.458333999999999953e-03,8.229219796213856908e-01
6.005725000000000169e-05,2.438445999999999930e-03,2.458791142687120033e-03,8.274449315319098996e-01
6.012423999999999883e-05,2.440187999999999819e-03,2.461179909349378320e-03,8.529205552847125560e-01
6.018866999999999983e-05,2.441998999999999819e-03,2.463477390108437248e-03,8.718728328775932068e-01
6.019567000000000163e-05,2.442236542144302081e-03,2.463727000000000191e-03,8.722743167444326762e-01
6.024799000000000251e-05,2.444012000000000181e-03,2.465699224204987491e-03,8.795567598874471926e-01
6.030408000000000285e-05,2.446434999999999842e-03,2.467813560131167702e-03,8.662955936603070617e-01
6.032679999999999981e-05,2.447380781103835126e-03,2.468670000000000066e-03,8.623760525369912333e-01
6.035753000000000147e-05,2.448660000000000073e-03,2.470908268527042574e-03,9.004085182128245268e-01
6.040929999999999775e-05,2.450325000000000159e-03,2.474679018987341675e-03,9.841283980864465875e-01
6.045916999999999665e-05,2.451894000000000035e-03,2.478311379919447433e-03,1.065942727515782895e+00
6.050060000000000144e-05,2.453237451819272573e-03,2.481329000000000000e-03,1.132117030056370099e+00
6.053420000000000057e-05,2.454327000000000071e-03,2.483405441005802784e-03,1.170909933821586035e+00
6.062964000000000249e-05,2.457355000000000043e-03,2.489303522243713988e-03,1.283432171217007589e+00
6.064535999999999766e-05,2.457900637990364807e-03,2.490275000000000127e-03,1.300031603322336693e+00
6.071682000000000256e-05,2.460381000000000200e-03,2.493149285693797238e-03,1.314333075914394300e+00
6.078481000000000189e-05,2.462452744650124939e-03,2.495883999999999863e-03,1.339455493519527751e+00
6.079298999999999814e-05,2.462702000000000207e-03,2.496179645685203067e-03,1.341155302787240933e+00
6.086561000000000288e-05,2.464919999999999785e-03,2.498804314347728272e-03,1.356021123909954218e+00
6.091841999999999738e-05,2.466940455241307690e-03,2.500712999999999894e-03,1.350516623006806860e+00
6.094269000000000113e-05,2.467869000000000139e-03,2.501954167998134311e-03,1.362341822008930947e+00
6.103214999999999807e-05,2.474735999999999950e-03,2.506529153128462129e-03,1.268413458857254650e+00
6.108990999999999326e-05,2.477023707996656166e-03,2.509482999999999853e-03,1.293465307529227726e+00
6.110392999999999825e-05,2.477579000000000153e-03,2.510440558741537480e-03,1.308995691099356096e+00
6.117783000000000444e-05,2.480515999999999884e-03,2.515487890481879919e-03,1.390262724547667528e+00
6.119034999999999936e-05,2.481014217597323976e-03,2.516342999999999878e-03,1.403973242227943619e+00
6.128545999999999853e-05,2.484799000000000209e-03,2.521021861629563297e-03,1.436832507519351321e+00
6.132375999999999442e-05,2.486280669601584684e-03,2.522906000000000107e-03,1.451712049454693343e+00
6.137631999999999853e-05,2.488314000000000151e-03,2.524969838180675646e-03,1.451733704949412118e+00
6.147069000000000014e-05,2.492051999999999809e-03,2.528675401519912998e-03,1.448323556985603222e+00
6.149876999999999937e-05,2.492954360066555481e-03,2.529777999999999888e-03,1.455607564515321473e+00
6.156084000000000469e-05,2.494949000000000212e-03,2.532622481952887753e-03,1.487528529077803308e+00
6.163397999999999837e-05,2.498484999999999942e-03,2.535974268806990856e-03,1.478298469669692361e+00
6.165669000000000141e-05,2.499506861450481125e-03,2.537015000000000103e-03,1.478435821211895762e+00
6.171092000000000038e-05,2.501947000000000025e-03,2.542228263475949067e-03,1.584486493784515559e+00
6.178079999999999640e-05,2.504232362098553297e-03,2.548945999999999851e-03,1.754201065909068102e+00
6.179250000000000172e-05,2.504614999999999966e-03,2.549703418623002968e-03,1.768378953162855538e+00
6.186619000000000677e-05,2.507193000000000008e-03,2.554473861215230453e-03,1.850904091566538900e+00
6.188218000000000050e-05,2.507723537910162490e-03,2.555509000000000079e-03,1.869899972562710122e+00
6.192896999999999400e-05,2.509275999999999954e-03,2.558040438324727349e-03,1.906320071963500729e+00
6.198294000000000188e-05,2.510992999999999992e-03,2.560960329890992707e-03,1.951116903599970254e+00
6.198675999999999806e-05,2.511117696329710682e-03,2.561167000000000044e-03,1.954160102417740186e+00
6.203170999999999837e-05,2.512584999999999905e-03,2.564098803168031546e-03,2.009041270343583374e+00
6.208568000000000626e-05,2.514412000000000157e-03,2.567618923679237074e-03,2.072228210679905924e+00
6.209787000000000520e-05,2.514914266324063102e-03,2.568414000000000200e-03,2.082987153781948209e+00
6.215183999999999954e-05,2.517137999999999928e-03,2.570826978935162981e-03,2.088393321490699339e+00
6.220135999999999428e-05,2.518784686540990764e-03,2.573040999999999870e-03,2.108645507747801240e+00
6.224307999999999902e-05,2.520172000000000211e-03,2.577157658311225036e-03,2.211182467919588390e+00
6.231066999999999747e-05,2.522438052015284118e-03,2.583826999999999912e-03,2.375892348238322516e+00
6.232420999999999599e-05,2.522892000000000103e-03,2.585062950527169511e-03,2.405007217115967766e+00
6.238464999999999571e-05,2.524943674320466631e-03,2.590579999999999879e-03,2.533653686801150773e+00
6.240477999999999444e-05,2.525626999999999907e-03,2.591812597826087007e-03,2.553641335087306619e+00
6.245088999999999458e-05,2.527488407786885032e-03,2.594635999999999991e-03,2.587938817356845611e+00
6.247798000000000587e-05,2.528582000000000139e-03,2.595937891700242275e-03,2.594664992394195568e+00
6.256260000000000304e-05,2.533868999999999792e-03,2.600004561160354239e-03,2.543670966901644626e+00
6.257499000000000242e-05,2.534435560342224256e-03,2.600599999999999787e-03,2.544199017833405296e+00
6.266195000000000066e-05,2.538411999999999873e-03,2.605747841292742773e-03,2.584127298339688128e+00
6.271360999999999603e-05,2.540897875769118110e-03,2.608805999999999972e-03,2.603034653817948296e+00
6.276433999999999410e-05,2.543338999999999930e-03,2.611549531883236141e-03,2.611879692515284290e+00
6.285475000000000328e-05,2.547798273257538548e-03,2.616438999999999918e-03,2.623440743027503075e+00
6.286548999999999566e-05,2.548327999999999878e-03,2.616845721320345923e-03,2.618332474173334035e+00
6.296197999999999650e-05,2.552232000000000198e-03,2.620499775342712868e-03,2.605143338880252735e+00
6.296562999999999433e-05,2.552367295642242288e-03,2.620637999999999787e-03,2.605117698734335185e+00
6.307580000000000348e-05,2.556450999999999949e-03,2.624745520105059224e-03,2.601948249151623926e+00
6.312554000000000006e-05,2.558773188288919909e-03,2.626600000000000202e-03,2.582304565258520146e+00
6.318988000000000155e-05,2.561776999999999891e-03,2.628852996289284677e-03,2.551530891379808264e+00
6.325758999999999484e-05,2.567441598836134927e-03,2.631224000000000150e-03,2.424058201197055507e+00
6.329813999999999905e-05,2.570834000000000140e-03,2.632695812565523548e-03,2.349751622282559627e+00
6.339112999999999898e-05,2.576766748919924205e-03,2.636070999999999814e-03,2.249721311758128284e+00
6.339766999999999571e-05,2.577184000000000159e-03,2.636316927018633391e-03,2.243012834026205660e+00
6.351620999999999407e-05,2.589414999999999859e-03,2.640774448240165283e-03,1.944863116741825326e+00
6.354568999999999637e-05,2.591161800000000084e-03,2.641882999999999818e-03,1.919888200953628221e+00
6.363681000000000101e-05,2.596560999999999834e-03,2.645865620726142644e-03,1.863458988238844594e+00
6.369690000000000334e-05,2.599544281390443138e-03,2.648492000000000120e-03,1.848135414777804852e+00
6.374583999999999817e-05,2.601973999999999954e-03,2.650813919992887988e-03,1.842449959407904014e+00
6.380938999999999860e-05,2.605228144521668301e-03,2.653828999999999910e-03,1.831348420653011733e+00
6.384367999999999857e-05,2.606984000000000124e-03,2.655423099719101104e-03,1.824157503345701148e+00
6.388059000000000565e-05,2.608734375361031459e-03,2.657139000000000202e-03,1.821682066273865974e+00
6.393369999999999403e-05,2.611253000000000012e-03,2.659940728846440193e-03,1.830406531936334291e+00
6.401440000000000157e-05,2.615402000000000178e-03,2.664197921802715849e-03,1.831542671938508171e+00
6.401461000000000271e-05,2.615414743243243360e-03,2.664208999999999848e-03,1.831472559275810985e+00
6.409210000000000254e-05,2.620116999999999932e-03,2.669976508068072109e-03,1.867413736315952422e+00
6.412801999999999457e-05,2.621920064447805839e-03,2.672649999999999939e-03,1.898113690613963733e+00
6.419124999999999972e-05,2.625094000000000125e-03,2.675962935567470762e-03,1.900958151973926924e+00
6.423992000000000276e-05,2.627465514270370048e-03,2.678512999999999988e-03,1.905814372737035134e+00
6.432158999999999685e-05,2.631445000000000051e-03,2.682996448373945169e-03,1.921413217121041850e+00
6.434538999999999483e-05,2.632744970905749691e-03,2.684302999999999863e-03,1.920723148402031066e+00
6.444959999999999361e-05,2.638436986371640262e-03,2.688921999999999840e-03,1.877518709295382449e+00
6.445219999999999931e-05,2.638578999999999838e-03,2.689056649884489971e-03,1.877150854618790943e+00
6.456063999999999586e-05,2.643382000000000110e-03,2.694672585836054967e-03,1.903406970689217381e+00
6.457513000000000662e-05,2.644071867052023503e-03,2.695423000000000176e-03,1.905123349766499441e+00
6.466963000000000377e-05,2.648571000000000172e-03,2.698932033028253116e-03,1.865961514108486430e+00
6.475104000000000677e-05,2.652540566334841976e-03,2.701954999999999808e-03,1.828839994195234020e+00
6.478012999999999534e-05,2.653959000000000006e-03,2.703588850320740727e-03,1.835702581583471105e+00
6.488928000000000090e-05,2.657801000000000000e-03,2.709719299358517765e-03,1.916002863130826128e+00
6.489133999999999593e-05,2.657915797191318444e-03,2.709834999999999848e-03,1.915954396067709009e+00
6.499894000000000147e-05,2.663912000000000051e-03,2.713967761434239300e-03,1.844375682922131832e+00
6.502493000000000357e-05,2.664820595380362235e-03,2.714966000000000081e-03,1.846999359094656956e+00
6.511106999999999865e-05,2.667832000000000189e-03,2.718061472668135449e-03,1.847988839591196308e+00
6.521555000000000277e-05,2.671240621007871067e-03,2.721816000000000166e-03,1.858148346255922290e+00
6.522160000000000587e-05,2.671437999999999938e-03,2.722159136294361251e-03,1.863268595068520384e+00
6.533189999999999701e-05,2.675045999999999934e-03,2.728414993032875734e-03,1.956043826513041761e+00
6.535334000000000607e-05,2.675771173626770479e-03,2.729631000000000158e-03,1.973154113989388225e+00
6.544277000000000091e-05,2.678796000000000215e-03,2.736378595840669586e-03,2.104335852070895907e+00
6.544421999999999393e-05,2.678886345324409373e-03,2.736488000000000028e-03,2.104948191828016402e+00
6.555035000000000505e-05,2.685499000000000046e-03,2.740474153541780106e-03,2.006045321417476046e+00
6.557310999999999804e-05,2.686879943820224322e-03,2.741328999999999814e-03,1.986228438096102167e+00
6.566159999999999488e-05,2.692248999999999858e-03,2.744493711251434678e-03,1.903619273647825683e+00
6.567763000000000496e-05,2.693418491863418859e-03,2.745066999999999906e-03,1.881502642251757562e+00
6.576791000000000505e-05,2.700005000000000113e-03,2.748659283087449400e-03,1.770109645339456028e+00
6.577117000000000271e-05,2.700163491994177385e-03,2.748789000000000180e-03,1.768979285271542912e+00
6.585722000000000505e-05,2.704347000000000174e-03,2.752528844248918350e-03,1.750457378479008952e+00
6.591209999999999528e-05,2.706391732984292885e-03,2.754913999999999800e-03,1.761298792474353947e+00
6.595081000000000630e-05,2.707834000000000109e-03,2.756455076381201814e-03,1.763898740734553661e+00
6.601146999999999430e-05,2.710031791026918779e-03,2.758870000000000072e-03,1.770225091181581334e+00
6.605111000000000261e-05,2.711467999999999864e-03,2.761329553945863439e-03,1.805708191353429637e+00
6.606393000000000497e-05,2.711964446469248158e-03,2.762124999999999823e-03,1.816013161270821019e+00
6.614330000000000079e-05,2.715037999999999913e-03,2.765256852796266120e-03,1.816064672093089749e+00
6.617961999999999369e-05,2.717089671633702869e-03,2.766690000000000035e-03,1.792767833269978350e+00
6.621712000000000138e-05,2.719207999999999868e-03,2.768293135567168831e-03,1.773119144664294433e+00
6.627721000000000372e-05,2.722320656381486785e-03,2.770861999999999804e-03,1.751849915965249194e+00
