time,subcycling_density,trapezoid_density,relative_difference_percent
2.580911999999999876e-03,2.015725000000000000e+13,2.036644624489037500e+13,1.027161255208473456e+00
2.584864999999999993e-03,2.015958267131979688e+13,2.036544000000000000e+13,1.010816995263559948e+00
2.587215999999999821e-03,2.016097000000000000e+13,2.036471259658119531e+13,1.000468804138190393e+00
2.590714999999999945e-03,2.016299411500604297e+13,2.036363000000000000e+13,9.852658145623203190e-01
2.593007000000000038e-03,2.016432000000000000e+13,2.036372319987488281e+13,9.792079666262011317e-01
2.597108999999999789e-03,2.015507003814553906e+13,2.036389000000000000e+13,1.025442397569722219e+00
2.599822999999999804e-03,2.014895000000000000e+13,2.036426005268050781e+13,1.057293769199175726e+00
2.603563000000000145e-03,2.014329673771770312e+13,2.036477000000000000e+13,1.087531370510429918e+00
2.607517000000000168e-03,2.013732000000000000e+13,2.035922823391812891e+13,1.089963879615208242e+00
2.608693000000000036e-03,2.013840800589753125e+13,2.035758000000000000e+13,1.076611238184836949e+00
2.612942999999999950e-03,2.014234000000000000e+13,2.034446860544217578e+13,9.935310150499878645e-01
2.614572999999999810e-03,2.013421181088314062e+13,2.033944000000000000e+13,1.009015927266726065e+00
2.617426999999999861e-03,2.011998000000000000e+13,2.034823544624557422e+13,1.121745651354202788e+00
2.619939999999999856e-03,2.012303585036880859e+13,2.035598000000000000e+13,1.144352419442303592e+00
2.622171999999999871e-03,2.012575000000000000e+13,2.036416689353427344e+13,1.170766743273804034e+00
2.624053999999999796e-03,2.012299344874715234e+13,2.037107000000000000e+13,1.217788517013822513e+00
2.626561999999999820e-03,2.011932000000000000e+13,2.037087486351048438e+13,1.234875110646741714e+00
2.631637000000000039e-03,2.011112305221494922e+13,2.037048000000000000e+13,1.273199982450343715e+00
2.633130999999999926e-03,2.010871000000000000e+13,2.037283372524904688e+13,1.296450600888699345e+00
2.638823000000000210e-03,2.010200000000000000e+13,2.038180119788464062e+13,1.372799171025572917e+00
2.639767999999999802e-03,2.010286836902800781e+13,2.038329000000000000e+13,1.375742733248617844e+00
2.644286000000000032e-03,2.010702000000000000e+13,2.039367822059457031e+13,1.405622945963167725e+00
2.646730999999999823e-03,2.011048474263926953e+13,2.039930000000000000e+13,1.415809647197357135e+00
2.649007000000000098e-03,2.011371000000000000e+13,2.040563990675990625e+13,1.430633433177446179e+00
2.651973000000000177e-03,2.011774000000000000e+13,2.041390184149184375e+13,1.450785076716134103e+00
2.653594999999999912e-03,2.012100707403814844e+13,2.041842000000000000e+13,1.456591283565778161e+00
2.655066000000000197e-03,2.012397000000000000e+13,2.042159540217241797e+13,1.457405243376612258e+00
2.657693000000000035e-03,2.013362000000000000e+13,2.042726622576653516e+13,1.437520921894755555e+00
2.660867999999999827e-03,2.011782278172909766e+13,2.043412000000000000e+13,1.547887642193068958e+00
2.664020000000000016e-03,2.010214000000000000e+13,2.039380945264986719e+13,1.430186220612986947e+00
2.666622999999999910e-03,2.010201519108729297e+13,2.036052000000000000e+13,1.269637557944035988e+00
2.671110999999999885e-03,2.010180000000000000e+13,2.034462613059250391e+13,1.193563986056066284e+00
2.673238999999999997e-03,2.010537929040735938e+13,2.033709000000000000e+13,1.139350367199243541e+00
2.677960000000000063e-03,2.011332000000000000e+13,2.033604590555887500e+13,1.095227197033385558e+00
2.678258000000000201e-03,2.011386652146464844e+13,2.033598000000000000e+13,1.092219202297364467e+00
2.684112000000000216e-03,2.012460255050505078e+13,2.033197000000000000e+13,1.019908299564425969e+00
2.684296000000000078e-03,2.012494000000000000e+13,2.033064673456295312e+13,1.011806152793177205e+00
2.690093000000000172e-03,2.013714000000000000e+13,2.028895668163592578e+13,7.482724913762524022e-01
2.690347000000000051e-03,2.013781752553916016e+13,2.028713000000000000e+13,7.359960450829655665e-01
2.695378999999999917e-03,2.015124000000000000e+13,2.029927755032517969e+13,7.292749702947346480e-01
2.696805000000000035e-03,2.015440141509433984e+13,2.030272000000000000e+13,7.305355386158118858e-01
2.700254999999999930e-03,2.016205000000000000e+13,2.029881560472417578e+13,6.737615011013061705e-01
2.703493999999999862e-03,2.017421454364720703e+13,2.029515000000000000e+13,5.958835305617005140e-01
2.705788000000000203e-03,2.018283000000000000e+13,2.029555805082212109e+13,5.554321321928605837e-01
2.710184000000000031e-03,2.020253620689655078e+13,2.029634000000000000e+13,4.621709781342311918e-01
2.711153000000000000e-03,2.020688000000000000e+13,2.029750289855072656e+13,4.464731400885632584e-01
2.714116999999999832e-03,2.020795112976820703e+13,2.030106000000000000e+13,4.586404366658340392e-01
2.716632000000000075e-03,2.020886000000000000e+13,2.030540261751326953e+13,4.754528601663982612e-01
2.719393000000000071e-03,2.019946173978819922e+13,2.031017000000000000e+13,5.450878068071354221e-01
2.721920000000000069e-03,2.019086000000000000e+13,2.031560918392204688e+13,6.140558365376238559e-01
2.725140000000000028e-03,2.018390878993223828e+13,2.032254000000000000e+13,6.821549376591790059e-01
2.727085000000000186e-03,2.017971000000000000e+13,2.032730877139254297e+13,7.261107363128402881e-01
2.730690999999999934e-03,2.019147002544529297e+13,2.033615000000000000e+13,7.114423062118789831e-01
2.731800999999999847e-03,2.019509000000000000e+13,2.033994357818341797e+13,7.121631268377146551e-01
2.735238000000000079e-03,2.019571916560238281e+13,2.035169000000000000e+13,7.663778015369593355e-01
2.736498999999999876e-03,2.019595000000000000e+13,2.035070199491989062e+13,7.604258317895917774e-01
2.740356000000000215e-03,2.020783640495867969e+13,2.034768000000000000e+13,6.872704654354713227e-01
2.741097000000000065e-03,2.021012000000000000e+13,2.034777742743735938e+13,6.765231629265773261e-01
2.744387000000000042e-03,2.022137643631436328e+13,2.034821000000000000e+13,6.233155824794255340e-01
2.745524999999999962e-03,2.022527000000000000e+13,2.035092698806244141e+13,6.174509305455716524e-01
2.748743000000000106e-03,2.019631035062089062e+13,2.035861000000000000e+13,7.972039809157372980e-01
2.749632000000000118e-03,2.018831000000000000e+13,2.035646466483327734e+13,8.260504346011132704e-01
2.753681000000000011e-03,2.019981000000000000e+13,2.034669361636301172e+13,7.219041045808369805e-01
2.754560999999999989e-03,2.020195119410442188e+13,2.034457000000000000e+13,7.010165655778329841e-01
2.757683999999999830e-03,2.020955000000000000e+13,2.035384790144435156e+13,7.089465448649240331e-01
2.761570999999999991e-03,2.022006000000000000e+13,2.036539551685075000e+13,7.136395496492881074e-01
2.761622999999999942e-03,2.021999698245614062e+13,2.036555000000000000e+13,7.147021197260048364e-01
2.765276000000000105e-03,2.021557000000000000e+13,2.034831688796680469e+13,6.523728163743408581e-01
2.767888999999999940e-03,2.020312986335064453e+13,2.033599000000000000e+13,6.533251474324852648e-01
2.768935000000000146e-03,2.019815000000000000e+13,2.033609254901960938e+13,6.783139321730687898e-01
2.772517999999999858e-03,2.019444000000000000e+13,2.033644382352941016e+13,6.982726417738323033e-01
2.773804999999999847e-03,2.019548071079136719e+13,2.033657000000000000e+13,6.937713154609298494e-01
2.775993000000000037e-03,2.019725000000000000e+13,2.033604434248555078e+13,6.825041298498013553e-01
2.779340999999999843e-03,2.019497277858176562e+13,2.033524000000000000e+13,6.897741134023220866e-01
2.779447999999999901e-03,2.019490000000000000e+13,2.033528089792203906e+13,6.903317373716921779e-01
2.782746999999999912e-03,2.019844000000000000e+13,2.033654185348096484e+13,6.790822868310141258e-01
2.785922000000000138e-03,2.019452000000000000e+13,2.033775541331715625e+13,7.042832918689038157e-01
2.785933999999999893e-03,2.019452118622448828e+13,2.033776000000000000e+13,7.042998529607572555e-01
2.789058000000000075e-03,2.019483000000000000e+13,2.032235427756992578e+13,6.275074030703035044e-01
2.791547000000000125e-03,2.019825478682170703e+13,2.031008000000000000e+13,5.505897228287282008e-01
2.792153999999999817e-03,2.019909000000000000e+13,2.031231457181849219e+13,5.574183651900561642e-01
2.795157999999999844e-03,2.020440000000000000e+13,2.032337330945069922e+13,5.854013880430700700e-01
2.797408999999999833e-03,2.020716659217876953e+13,2.033166000000000000e+13,6.123130517686724561e-01
2.798021999999999836e-03,2.020792000000000000e+13,2.033288569847516016e+13,6.145989326273142428e-01
2.800845000000000157e-03,2.021192000000000000e+13,2.033853030988686719e+13,6.225145473039416233e-01
2.801474999999999885e-03,2.021270518382352734e+13,2.033979000000000000e+13,6.248088902416035761e-01
2.803565000000000050e-03,2.021531000000000000e+13,2.034037761019776172e+13,6.148735908179914222e-01
2.805671999999999940e-03,2.021906034923019141e+13,2.034097000000000000e+13,5.993305666829487066e-01
2.806228000000000021e-03,2.022005000000000000e+13,2.034250768045417578e+13,6.019792759957396378e-01
2.808811999999999941e-03,2.021880000000000000e+13,2.034965402270883984e+13,6.430282429510378872e-01
2.811182000000000177e-03,2.022274000000000000e+13,2.035620852392538672e+13,6.556649474705289471e-01
2.811837000000000190e-03,2.022499724826389062e+13,2.035802000000000000e+13,6.534169420017731378e-01
2.813486000000000025e-03,2.023068000000000000e+13,2.036124399542904688e+13,6.412378116894899005e-01
2.816582000000000200e-03,2.023359000000000000e+13,2.036729705173488672e+13,6.564791164741103913e-01
2.816649999999999970e-03,2.023343065469062109e+13,2.036743000000000000e+13,6.579099341909063758e-01
2.819087000000000068e-03,2.022772000000000000e+13,2.037326234767932422e+13,7.143791956122463871e-01
2.822574999999999910e-03,2.020285709521720312e+13,2.038161000000000000e+13,8.770303463896957918e-01
2.823645000000000061e-03,2.019523000000000000e+13,2.038354561797752734e+13,9.238609489579673317e-01
2.826135000000000019e-03,2.018662432225064062e+13,2.038805000000000000e+13,9.879595044614828403e-01
2.829509999999999924e-03,2.017496000000000000e+13,2.037593392500997266e+13,9.863298818577922455e-01
2.831148999999999818e-03,2.017308531071750391e+13,2.037005000000000000e+13,9.669327727840437703e-01
2.832841000000000005e-03,2.017115000000000000e+13,2.036856252747252734e+13,9.692020593316932331e-01
2.834606999999999839e-03,2.016787722017568750e+13,2.036701000000000000e+13,9.777222077482777829e-01
2.836369999999999950e-03,2.016461000000000000e+13,2.035756381578947266e+13,9.478237058985236052e-01
2.837875000000000120e-03,2.016747354026845703e+13,2.034950000000000000e+13,8.945008955087003777e-01
2.839350000000000034e-03,2.017028000000000000e+13,2.034628902269569141e+13,8.650669539755307946e-01
2.842117999999999815e-03,2.017802000000000000e+13,2.034026327003242188e+13,7.976458705500485413e-01
2.842192999999999803e-03,2.017833180741306641e+13,2.034010000000000000e+13,7.953166040822493565e-01
2.844735000000000145e-03,2.018890000000000000e+13,2.034078827758816797e+13,7.467177550612486003e-01
2.846588000000000156e-03,2.017327182423989844e+13,2.034129000000000000e+13,8.259956755943284046e-01
2.847136000000000111e-03,2.016865000000000000e+13,2.033874599150141797e+13,8.363150391498713754e-01
2.851039999999999998e-03,2.013622000000000000e+13,2.032062225212464844e+13,9.074636093162354866e-01
2.852236000000000181e-03,2.013696012376651562e+13,2.031507000000000000e+13,8.767376939064662755e-01
2.857019000000000138e-03,2.013992000000000000e+13,2.031552042052281250e+13,8.643658488089742686e-01
2.858395000000000120e-03,2.013777526277897656e+13,2.031565000000000000e+13,8.755552355992716196e-01
2.862575000000000015e-03,2.013126000000000000e+13,2.032114629629629688e+13,9.344270915017490742e-01
2.864038000000000174e-03,2.013393914143920703e+13,2.032307000000000000e+13,9.306214984290905878e-01
2.868620000000000111e-03,2.014233000000000000e+13,2.032862851082689453e+13,9.164342332670065705e-01
2.871934999999999939e-03,2.014973985008648828e+13,2.033265000000000000e+13,8.995883463961250603e-01
2.873823000000000176e-03,2.015396000000000000e+13,2.033150536959175391e+13,8.732524540819032177e-01
2.878495999999999919e-03,2.016787000000000000e+13,2.032867228807812109e+13,7.910122500839595894e-01
2.879308000000000128e-03,2.016805048192771094e+13,2.032818000000000000e+13,7.877218623225937799e-01
2.883310000000000040e-03,2.016894000000000000e+13,2.032959747934918750e+13,7.902639465064834612e-01
2.887297999999999948e-03,2.017447427039904688e+13,2.033101000000000000e+13,7.699358251309360579e-01
2.888346999999999876e-03,2.017593000000000000e+13,2.033257453523764844e+13,7.704117103624701368e-01
2.893263999999999992e-03,2.017111000000000000e+13,2.033990801451650781e+13,8.298858303392393498e-01
2.895839999999999786e-03,2.017015454206382031e+13,2.034375000000000000e+13,8.533110067523426157e-01
2.898089999999999868e-03,2.016932000000000000e+13,2.034906673541543750e+13,8.833168506082246241e-01
2.903086000000000035e-03,2.017902000000000000e+13,2.036087225103123047e+13,8.931456805443099833e-01
2.906021999999999859e-03,2.017759776734830859e+13,2.036781000000000000e+13,9.338865231543862500e-01
2.909052000000000079e-03,2.017613000000000000e+13,2.037937993080802344e+13,9.973312804319691693e-01
2.914548999999999786e-03,2.018790518286311328e+13,2.040037000000000000e+13,1.041475312148194998e+00
2.914794000000000065e-03,2.018843000000000000e+13,2.040022503253355078e+13,1.038199491406529340e+00
2.919466999999999809e-03,2.021500590599210547e+13,2.039746000000000000e+13,8.944941870600288114e-01
2.920368000000000009e-03,2.022013000000000000e+13,2.038038589262732031e+13,7.863241327795145175e-01
2.924906000000000120e-03,2.024360212379540625e+13,2.029439000000000000e+13,2.502557416339872831e-01
2.925763999999999969e-03,2.024804000000000000e+13,2.029086005945303125e+13,2.110312688943039305e-01
2.929951999999999990e-03,2.024184201362603906e+13,2.027363000000000000e+13,1.567947445719436450e-01
2.931047999999999900e-03,2.024022000000000000e+13,2.026782698959820703e+13,1.362109002231734478e-01
2.934855000000000103e-03,2.022720207331730859e+13,2.024767000000000000e+13,1.010878124875178585e-01
2.936040000000000004e-03,2.022315000000000000e+13,2.024385760245901562e+13,1.022907929193311444e-01
2.939246999999999867e-03,2.021031538080495312e+13,2.023354000000000000e+13,1.147827774825703889e-01
2.940884999999999853e-03,2.020376000000000000e+13,2.023159936832740234e+13,1.376033986269267206e-01
2.945882999999999835e-03,2.021341000000000000e+13,2.022567795373665625e+13,6.065534003219787140e-02
2.945990999999999801e-03,2.021361612176814062e+13,2.022555000000000000e+13,5.900397384426814273e-02
2.951763000000000043e-03,2.022463218515429688e+13,2.022486000000000000e+13,1.126410000875778614e-03
2.953077000000000132e-03,2.022714000000000000e+13,2.022451150343505469e+13,1.299658864195000346e-02
2.958021999999999822e-03,2.023694865661411719e+13,2.022320000000000000e+13,6.798457521122862335e-02
2.960372000000000177e-03,2.024161000000000000e+13,2.022645785582255078e+13,7.491249474058257751e-02
2.963431999999999785e-03,2.024867042095268359e+13,2.023070000000000000e+13,8.882747978410827916e-02
2.966691000000000033e-03,2.025619000000000000e+13,2.023644471931137891e+13,9.757287390397398341e-02
2.968775999999999794e-03,2.026010983346709375e+13,2.024012000000000000e+13,9.876341378951188077e-02
2.971675000000000011e-03,2.026556000000000000e+13,2.024188143263564453e+13,1.169780953571781662e-01
2.973696999999999972e-03,2.027036341474654297e+13,2.024311000000000000e+13,1.346305718169933663e-01
2.976014999999999824e-03,2.027587000000000000e+13,2.024468188839615625e+13,1.540558245161666173e-01
2.979109000000000184e-03,2.028738288827712891e+13,2.024678000000000000e+13,2.005399785898246690e-01
2.980374000000000044e-03,2.029209000000000000e+13,2.024942763978810938e+13,2.106842769622946365e-01
2.984263000000000020e-03,2.024970000000000000e+13,2.025756730076515625e+13,3.883635506845430074e-02
2.987604000000000041e-03,2.024523252936765625e+13,2.026456000000000000e+13,9.537572309659696213e-02
2.988264000000000024e-03,2.024435000000000000e+13,2.026526373869617969e+13,1.031999334716046934e-01
2.991975999999999924e-03,2.027515000000000000e+13,2.026922173572682031e+13,2.924761665974793742e-02
2.995012999999999929e-03,2.027402608359957422e+13,2.027246000000000000e+13,7.725177899348272675e-03
2.995732000000000082e-03,2.027376000000000000e+13,2.027299964900110938e+13,3.750559917402696442e-03
2.999350000000000020e-03,2.028270000000000000e+13,2.027571515677025391e+13,3.444930635363452343e-02
3.002220999999999796e-03,2.029049656703671875e+13,2.027787000000000000e+13,6.226771863474196700e-02
3.002863000000000147e-03,2.029224000000000000e+13,2.027729778629992188e+13,7.368937349321579011e-02
3.006211999999999860e-03,2.030131000000000000e+13,2.027431282729436719e+13,1.331594956416365938e-01
3.009434000000000067e-03,2.029634000000000000e+13,2.027144106321078906e+13,1.228276604093937185e-01
3.009782999999999816e-03,2.029586462575859766e+13,2.027113000000000000e+13,1.220189785108065361e-01
3.012400000000000147e-03,2.029230000000000000e+13,2.026858364343449609e+13,1.170104284676360823e-01
3.015204000000000061e-03,2.029181000000000000e+13,2.026585533475675000e+13,1.280709094904902146e-01
3.016340000000000167e-03,2.029439065868263672e+13,2.026475000000000000e+13,1.462670829032517994e-01
3.017876000000000065e-03,2.029788000000000000e+13,2.026353215880322266e+13,1.695056958855782614e-01
3.020464999999999955e-03,2.030457000000000000e+13,2.026147943037974609e+13,2.126723755208347888e-01
3.022958000000000069e-03,2.031286000000000000e+13,2.025950281703107031e+13,2.633686692650482053e-01
3.025030000000000167e-03,2.032134238805970312e+13,2.025786000000000000e+13,3.133716397472542381e-01
3.026710000000000164e-03,2.032822000000000000e+13,2.026386232108317188e+13,3.175982835703948237e-01
3.031481999999999840e-03,2.034899000000000000e+13,2.028091177120751562e+13,3.356763717553070681e-01
3.032267999999999856e-03,2.035190391603578906e+13,2.028372000000000000e+13,3.361509429029244100e-01
3.035841000000000060e-03,2.036515000000000000e+13,2.029481003442341016e+13,3.465909040650365092e-01
3.039239999999999910e-03,2.037864248621685547e+13,2.030536000000000000e+13,3.609021766511673057e-01
3.039650000000000078e-03,2.038027000000000000e+13,2.030618969615326953e+13,3.648163685812704227e-01
3.043280000000000204e-03,2.039748000000000000e+13,2.031353554258344531e+13,4.132439537203219104e-01
3.045921000000000045e-03,2.039960376134889844e+13,2.031888000000000000e+13,3.972845026344879460e-01
3.047134999999999861e-03,2.040058000000000000e+13,2.031782668688046484e+13,4.072941185829203614e-01
3.051607999999999925e-03,2.041183000000000000e+13,2.031394573994169141e+13,4.818574456750988610e-01
3.054495999999999861e-03,2.041379396878483984e+13,2.031144000000000000e+13,5.039227587253283236e-01
3.055196000000000040e-03,2.041427000000000000e+13,2.031220802070888281e+13,5.024661976042291700e-01
3.058892000000000121e-03,2.042770000000000000e+13,2.031626317005177344e+13,5.485104667894621366e-01
3.059517999999999786e-03,2.042861323174131250e+13,2.031695000000000000e+13,5.496062732905898640e-01
3.064273000000000170e-03,2.043555000000000000e+13,2.032463499250375000e+13,5.457170942413397396e-01
3.066188000000000073e-03,2.043986644287915625e+13,2.032773000000000000e+13,5.516427209489512817e-01
3.068815999999999818e-03,2.044579000000000000e+13,2.033266106616386719e+13,5.563902013022473669e-01
3.073535000000000069e-03,2.043993000000000000e+13,2.034151559478916797e+13,4.838105831015000469e-01
3.074939000000000058e-03,2.044144396494342188e+13,2.034415000000000000e+13,4.782405012911420394e-01
3.078042000000000018e-03,2.044479000000000000e+13,2.035616351443769141e+13,4.353791199380467880e-01
3.081698999999999810e-03,2.043502000000000000e+13,2.037032188449848047e+13,3.176096866233314442e-01
3.082834999999999916e-03,2.043601514426826172e+13,2.037472000000000000e+13,3.008391981252341862e-01
3.085546000000000209e-03,2.043839000000000000e+13,2.037874390169218359e+13,2.926878054680475127e-01
3.089039999999999928e-03,2.044036870556508984e+13,2.038393000000000000e+13,2.768784310242913826e-01
3.089624999999999923e-03,2.044070000000000000e+13,2.038420928585519922e+13,2.771297790000627481e-01
3.093310000000000157e-03,2.043873000000000000e+13,2.038596854803708984e+13,2.588125839524578753e-01
3.094108999999999835e-03,2.043919071678878516e+13,2.038635000000000000e+13,2.591965545023270923e-01
3.096448999999999816e-03,2.044054000000000000e+13,2.038507461273666016e+13,2.720882229623279858e-01
3.099147000000000013e-03,2.044539000000000000e+13,2.038360410212277734e+13,3.031156686897592545e-01
3.099338000000000093e-03,2.044590058630586328e+13,2.038350000000000000e+13,3.061328344291376902e-01
3.101585999999999926e-03,2.045191000000000000e+13,2.037597834413246875e+13,3.726528100153618794e-01
3.104284000000000123e-03,2.045836000000000000e+13,2.036695101871850391e+13,4.488103359088235766e-01
3.104893999999999970e-03,2.046471631801692578e+13,2.036491000000000000e+13,4.900896592075574265e-01
3.107592000000000167e-03,2.049283000000000000e+13,2.035682225744105078e+13,6.681187311012364294e-01
3.110068000000000121e-03,2.049577167470407812e+13,2.034940000000000000e+13,7.192923364034228273e-01
3.112153999999999789e-03,2.049825000000000000e+13,2.035543741675814062e+13,7.015942734017851512e-01
3.115534000000000098e-03,2.050869166666666797e+13,2.036522000000000000e+13,7.044935761394571783e-01
3.116209999999999900e-03,2.051078000000000000e+13,2.037090329908058203e+13,6.866494767845230385e-01
3.119231999999999994e-03,2.052165589972698047e+13,2.039631000000000000e+13,6.145518465201816882e-01
3.120238999999999912e-03,2.052528000000000000e+13,2.040234227053139844e+13,6.025667437516208924e-01
3.122544000000000101e-03,2.053302001366120312e+13,2.041615000000000000e+13,5.724390429204483377e-01
3.123898999999999860e-03,2.053757000000000000e+13,2.041581807413376172e+13,5.963607503952750299e-01
3.128129999999999800e-03,2.053373000000000000e+13,2.041478163255439062e+13,5.826580444824772664e-01
3.128749000000000113e-03,2.053647418763841406e+13,2.041463000000000000e+13,5.968473963937336313e-01
3.133097000000000052e-03,2.055575000000000000e+13,2.039945716099250000e+13,7.661617550606226734e-01
3.135680999999999972e-03,2.054922943750000000e+13,2.039044000000000000e+13,7.787445366554129889e-01
3.138217000000000003e-03,2.054283000000000000e+13,2.040562293892589062e+13,6.723982967085624374e-01
3.142737999999999955e-03,2.054426906880189844e+13,2.043269000000000000e+13,5.460811513408093676e-01
3.143275000000000062e-03,2.054444000000000000e+13,2.043145404761904688e+13,5.530000562741143044e-01
3.148099000000000123e-03,2.053486000000000000e+13,2.042035119047619141e+13,5.607582771505621455e-01
3.148282000000000077e-03,2.053463169214549219e+13,2.041993000000000000e+13,5.617144238275654233e-01
3.153790000000000066e-03,2.052776000000000000e+13,2.041867614634146484e+13,5.342356814747775129e-01
3.156276999999999867e-03,2.051588309256662109e+13,2.041811000000000000e+13,4.788547645527480023e-01
3.159494000000000104e-03,2.050052000000000000e+13,2.041820256852945703e+13,4.031570908078789262e-01
3.162879999999999858e-03,2.048139125808239453e+13,2.041830000000000000e+13,3.089936874391821520e-01
3.164906999999999790e-03,2.046994000000000000e+13,2.042183366481953125e+13,2.355632504408309291e-01
3.169556999999999930e-03,2.045148761904762109e+13,2.042994000000000000e+13,1.054707896725153998e-01
3.169883999999999983e-03,2.045019000000000000e+13,2.043033483758250391e+13,9.718471368844941449e-02
3.175809999999999831e-03,2.038791000000000000e+13,2.043749021224278516e+13,2.425944268493635536e-01
3.177283999999999838e-03,2.038045444444444531e+13,2.043927000000000000e+13,2.877576134350918191e-01
3.181840000000000016e-03,2.035741000000000000e+13,2.044074628620552734e+13,4.076968865944340936e-01
3.184844999999999950e-03,2.035181007336757031e+13,2.044172000000000000e+13,4.398354279015155854e-01
3.187291999999999990e-03,2.034725000000000000e+13,2.043602454658605859e+13,4.344022311369206135e-01
3.190469000000000031e-03,2.034834103843008984e+13,2.042863000000000000e+13,3.930217619581448663e-01
3.192183999999999820e-03,2.034893000000000000e+13,2.043151000561639844e+13,4.041796499313956570e-01
3.194030000000000046e-03,2.035114470784270312e+13,2.043461000000000000e+13,4.084506244909831274e-01
3.196684999999999891e-03,2.035433000000000000e+13,2.043361551410237109e+13,3.880151021127502542e-01
3.200720000000000214e-03,2.036373000000000000e+13,2.043210412028055469e+13,3.346406218275273514e-01
3.200731000000000062e-03,2.036370451737451953e+13,2.043210000000000000e+13,3.347452421703127068e-01
3.204605000000000127e-03,2.035473000000000000e+13,2.041270267019400391e+13,2.840029129442707134e-01
3.206401000000000216e-03,2.035616114787169531e+13,2.040371000000000000e+13,2.330402271366564804e-01
3.209562000000000005e-03,2.035868000000000000e+13,2.039168181590705859e+13,1.618395981508237991e-01
3.211995999999999948e-03,2.036091343869878906e+13,2.038242000000000000e+13,1.055152494218593029e-01
3.216079000000000160e-03,2.036466000000000000e+13,2.038321755167836328e+13,9.104328907501281487e-02
3.217269000000000032e-03,2.036373438370846875e+13,2.038345000000000000e+13,9.672364732923646735e-02
3.222479999999999789e-03,2.035968111774613281e+13,2.039005000000000000e+13,1.489397144875426182e-01
3.222609999999999884e-03,2.035958000000000000e+13,2.039011172721478516e+13,1.497379103324593674e-01
3.228032000000000037e-03,2.035926000000000000e+13,2.039268622689611328e+13,1.639128191558555103e-01
3.228756000000000161e-03,2.035969979445769922e+13,2.039303000000000000e+13,1.634392022289026247e-01
3.233480999999999855e-03,2.036257000000000000e+13,2.039298165416098047e+13,1.491280415817727301e-01
3.237551999999999878e-03,2.035360437024973047e+13,2.039294000000000000e+13,1.928884690008872138e-01
3.239006999999999910e-03,2.035040000000000000e+13,2.039040956521739062e+13,1.962175653677904474e-01
3.244463999999999855e-03,2.035532000000000000e+13,2.038091913043478125e+13,1.256034149929682320e-01
3.244566999999999850e-03,2.035489056720773438e+13,2.038074000000000000e+13,1.268326507882718002e-01
3.249946999999999992e-03,2.033246000000000000e+13,2.038257628742514844e+13,2.458780809571518011e-01
3.251247000000000078e-03,2.033420384587941406e+13,2.038302000000000000e+13,2.394942168559219264e-01
3.255553000000000006e-03,2.033998000000000000e+13,2.038869446857622656e+13,2.389288272052289275e-01
3.260778000000000201e-03,2.035011425004523438e+13,2.039558000000000000e+13,2.229196225592291469e-01
3.261079999999999968e-03,2.035070000000000000e+13,2.039426573668166797e+13,2.136175788045630575e-01
3.266595000000000176e-03,2.036403000000000000e+13,2.037026519959355469e+13,3.060931967483220342e-02
3.267667000000000141e-03,2.036676656864513672e+13,2.036560000000000000e+13,5.728132955261414604e-03
3.272137999999999956e-03,2.037818000000000000e+13,2.034516367297535156e+13,1.622809605041629355e-01
3.272211000000000130e-03,2.037824377323419922e+13,2.034483000000000000e+13,1.642371709874165531e-01
3.277518000000000098e-03,2.038288000000000000e+13,2.034291964468580469e+13,1.964337273712536136e-01
3.278656000000000018e-03,2.038394188781014062e+13,2.034251000000000000e+13,2.036714634041749405e-01
3.283079999999999853e-03,2.038807000000000000e+13,2.034486382200957031e+13,2.123689711979697969e-01
3.283881000000000213e-03,2.038994291760722266e+13,2.034529000000000000e+13,2.194754540595029724e-01
3.288395999999999854e-03,2.040050000000000000e+13,2.034036665169980859e+13,2.956355179328400418e-01
3.288558000000000019e-03,2.040062807614781641e+13,2.034019000000000000e+13,2.971362418336132016e-01
3.292860999999999792e-03,2.040403000000000000e+13,2.034650985951468750e+13,2.827027381229917369e-01
3.295605000000000062e-03,2.039236550758708984e+13,2.035054000000000000e+13,2.055252960712091459e-01
3.297539999999999846e-03,2.038414000000000000e+13,2.034623697122157422e+13,1.862901175880195825e-01
3.300574000000000129e-03,2.038833775917065234e+13,2.033949000000000000e+13,2.401621632137892481e-01
3.302555999999999894e-03,2.039108000000000000e+13,2.031569542127335156e+13,3.710657064080136180e-01
3.303196999999999904e-03,2.039138318507268359e+13,2.030800000000000000e+13,4.105927963003919157e-01
3.307164999999999931e-03,2.039326000000000000e+13,2.030828813278008203e+13,4.184097973416227578e-01
3.308980999999999902e-03,2.038870892982931641e+13,2.030842000000000000e+13,3.953479878263124747e-01
3.310856000000000042e-03,2.038401000000000000e+13,2.030687127075220312e+13,3.798651610053738747e-01
3.313860000000000069e-03,2.038410128564750000e+13,2.030439000000000000e+13,3.925815335870715961e-01
3.315133999999999963e-03,2.038414000000000000e+13,2.030585875318066016e+13,3.855106438533561497e-01
3.318969000000000173e-03,2.039706602152680859e+13,2.031028000000000000e+13,4.273009605323441762e-01
3.320150999999999918e-03,2.040105000000000000e+13,2.031285904948554688e+13,4.341631589113335021e-01
3.324809000000000184e-03,2.040455000000000000e+13,2.032302251184060156e+13,4.011582829861989330e-01
3.325091999999999978e-03,2.041014137794357422e+13,2.032364000000000000e+13,4.256195147305021353e-01
3.329097999999999953e-03,2.048929000000000000e+13,2.034081772800000000e+13,7.299228280071632380e-01
