time,subcycling_density,trapezoid_density,relative_difference_percent
9.325983999999999714e-06,5.652690651359999084e+10,5.571867000000000000e+10,1.450566773399276865e+00
9.326130000000000780e-06,5.652836721440000153e+10,5.572028000000000000e+10,1.450256916153331410e+00
9.326276000000000151e-06,5.652982791519999695e+10,5.572191000000000000e+10,1.449910663866326388e+00
9.326451000000000535e-06,5.653157875520000458e+10,5.572395000000000000e+10,1.449338668920642892e+00
9.326660000000000587e-06,5.653366975840000153e+10,5.572638000000000000e+10,1.448667145434534786e+00
9.326911999999999920e-06,5.653619096799999237e+10,5.572920000000000000e+10,1.448057693273889335e+00
9.327062999999999641e-06,5.653770169279999542e+10,5.573090000000000000e+10,1.447673898680974736e+00
9.327213999999999362e-06,5.653921241759999084e+10,5.573267000000000000e+10,1.447162710130325491e+00
9.327394999999999488e-06,5.654102328639999390e+10,5.573477000000000000e+10,1.446589420571743334e+00
9.327613000000000847e-06,5.654320433280000305e+10,5.573720000000000000e+10,1.446079696863141750e+00
9.327873999999999793e-06,5.654581558559999084e+10,5.574015000000000000e+10,1.445395438655961318e+00
9.328186999999999327e-06,5.654894708799999237e+10,5.574382000000000000e+10,1.444334256245790815e+00
9.328375000000000282e-06,5.655082799040000153e+10,5.574595000000000000e+10,1.443832225300674788e+00
9.328562999999999542e-06,5.655270889279999542e+10,5.574801000000000000e+10,1.443457610056386509e+00
9.328788999999999428e-06,5.655496997759999084e+10,5.575058000000000000e+10,1.442836967077276711e+00
9.328924000000000401e-06,5.655632062559999847e+10,5.575218000000000000e+10,1.442348309249967375e+00
9.329058999999999681e-06,5.655767127359999084e+10,5.575373000000000000e+10,1.441950652628964491e+00
9.329222000000000580e-06,5.655930205600000000e+10,5.575553000000000000e+10,1.441600601769905010e+00
9.329417000000000669e-06,5.656125299200000000e+10,5.575772000000000000e+10,1.441115224941048600e+00
9.329649999999999689e-06,5.656358411039999390e+10,5.576043000000000000e+10,1.440365704496887611e+00
9.329791000000000405e-06,5.656499478720000458e+10,5.576203000000000000e+10,1.439984855644610873e+00
9.329931000000000034e-06,5.656639545919999695e+10,5.576358000000000000e+10,1.439677042255889994e+00
9.330098999999999589e-06,5.656807626559999084e+10,5.576546000000000000e+10,1.439271308082083145e+00
9.330301000000000507e-06,5.657009723520000458e+10,5.576779000000000000e+10,1.438657036974218650e+00
9.330544000000000226e-06,5.657252840159999847e+10,5.577055000000000000e+10,1.437996221303176059e+00
9.330834999999999577e-06,5.657543979839999390e+10,5.577376000000000000e+10,1.437378075998451354e+00
9.331009000000000568e-06,5.657718063360000610e+10,5.577573000000000000e+10,1.436916439462120998e+00
9.331183999999999258e-06,5.657893147359999084e+10,5.577775000000000000e+10,1.436381843297714234e+00
9.331392999999999310e-06,5.658102247679998779e+10,5.578011000000000000e+10,1.435838826420363423e+00
9.331645000000000337e-06,5.658354368640000153e+10,5.578284000000000000e+10,1.435394265333212793e+00
9.331946000000000387e-06,5.658655513120000458e+10,5.578625000000000000e+10,1.434592092495918791e+00
9.332127000000000513e-06,5.658836600000000000e+10,5.578835000000000000e+10,1.434019826720094759e+00
9.332308000000000638e-06,5.659017686880000305e+10,5.579035000000000000e+10,1.433629415839841492e+00
9.332417000000000471e-06,5.659126739200000000e+10,5.579153000000000000e+10,1.433438717310674404e+00
9.332524999999999217e-06,5.659234791039998627e+10,5.579273000000000000e+10,1.433193734022311316e+00
9.332655999999999233e-06,5.659365853919998932e+10,5.579421000000000000e+10,1.432852152938430823e+00
9.332811999999999304e-06,5.659521928799999237e+10,5.579597000000000000e+10,1.432449848976534268e+00
9.333000000000000258e-06,5.659710019040000153e+10,5.579804000000000000e+10,1.432057811349648713e+00
9.333225000000000752e-06,5.659935127040000153e+10,5.580054000000000000e+10,1.431547562801366302e+00
9.333494999999999311e-06,5.660205256639999390e+10,5.580359000000000000e+10,1.430844442803758554e+00
9.333819000000000631e-06,5.660529412160000610e+10,5.580722000000000000e+10,1.430055325457899817e+00
9.334014000000000720e-06,5.660724505760000610e+10,5.580934000000000000e+10,1.429698071326423348e+00
9.334207999999999722e-06,5.660918598879999542e+10,5.581150000000000000e+10,1.429250224057757812e+00
9.334441999999999829e-06,5.661152711199999237e+10,5.581415000000000000e+10,1.428628962368847954e+00
9.334722000000000782e-06,5.661432845600000763e+10,5.581727000000000000e+10,1.427978215344475998e+00
9.334890000000000337e-06,5.661600926240000153e+10,5.581910000000000000e+10,1.427664119271004894e+00
9.335057999999999892e-06,5.661769006879999542e+10,5.582096000000000000e+10,1.427295533434028041e+00
9.335260000000000809e-06,5.661971103840000916e+10,5.582326000000000000e+10,1.426736880647975658e+00
9.335501999999999443e-06,5.662213219999999237e+10,5.582596000000000000e+10,1.426168399074538851e+00
9.335646999999999422e-06,5.662358289599999237e+10,5.582754000000000000e+10,1.425896423163177884e+00
9.335791999999999401e-06,5.662503359199999237e+10,5.582914000000000000e+10,1.425588128350163242e+00
9.335966000000000392e-06,5.662677442720000458e+10,5.583111000000000000e+10,1.425127365728542150e+00
9.336175000000000444e-06,5.662886543040000153e+10,5.583346000000000000e+10,1.424603509078608887e+00
9.336426000000000385e-06,5.663137663520000458e+10,5.583621000000000000e+10,1.424105674794196474e+00
9.336727999999999827e-06,5.663439808479999542e+10,5.583955000000000000e+10,1.423450018490470370e+00
9.336908000000000561e-06,5.663619894880000305e+10,5.584161000000000000e+10,1.422933451954560446e+00
9.337089000000000686e-06,5.663800981760000610e+10,5.584363000000000000e+10,1.422507486708879831e+00
9.337305999999999265e-06,5.664018085919998932e+10,5.584600000000000000e+10,1.422090855567075929e+00
9.337566000000000513e-06,5.664278210720000458e+10,5.584889000000000000e+10,1.421500243245666262e+00
9.337722000000000584e-06,5.664434285600000000e+10,5.585067000000000000e+10,1.421062372215051273e+00
9.337878000000000655e-06,5.664590360480000305e+10,5.585242000000000000e+10,1.420679005135324413e+00
9.338065000000000523e-06,5.664777450240000153e+10,5.585447000000000000e+10,1.420306203603761031e+00
9.338289999999999322e-06,5.665002558239999390e+10,5.585696000000000000e+10,1.419815153563663168e+00
9.338559999999999575e-06,5.665272687839999390e+10,5.586002000000000000e+10,1.419095228394106956e+00
9.338883999999999201e-06,5.665596843359999084e+10,5.586362000000000000e+10,1.418362135500690346e+00
9.339077999999999898e-06,5.665790936479999542e+10,5.586573000000000000e+10,1.418005931006352860e+00
9.339272000000000594e-06,5.665985029600000000e+10,5.586790000000000000e+10,1.417540834719042575e+00
9.339504999999999614e-06,5.666218141439999390e+10,5.587057000000000000e+10,1.416866544228909675e+00
9.339785000000000567e-06,5.666498275840000153e+10,5.587366000000000000e+10,1.416271564096573510e+00
9.339953000000000122e-06,5.666666356479999542e+10,5.587547000000000000e+10,1.415994469129289612e+00
9.340120000000000285e-06,5.666833436640000153e+10,5.587736000000000000e+10,1.415554289608531136e+00
9.340321999999999508e-06,5.667035533599999237e+10,5.587967000000000000e+10,1.414978535127341397e+00
9.340563000000000443e-06,5.667276649280000305e+10,5.588234000000000000e+10,1.414447735724744248e+00
9.340708000000000423e-06,5.667421718880000305e+10,5.588391000000000000e+10,1.414194512874999310e+00
9.340853000000000402e-06,5.667566788480000305e+10,5.588553000000000000e+10,1.413850570621774771e+00
9.341026999999999699e-06,5.667740871999999237e+10,5.588752000000000000e+10,1.413354394684166238e+00
9.341235999999999751e-06,5.667949972319999695e+10,5.588984000000000000e+10,1.412885997168710661e+00
9.341486999999999691e-06,5.668201092799999237e+10,5.589258000000000000e+10,1.412407385738844834e+00
9.341787000000000349e-06,5.668501236800000000e+10,5.589596000000000000e+10,1.411644719940403636e+00
9.341968000000000475e-06,5.668682323680000305e+10,5.589802000000000000e+10,1.411147008069343123e+00
9.342147999999999514e-06,5.668862410079999542e+10,5.590001000000000000e+10,1.410758425266820826e+00
9.342364999999999787e-06,5.669079514239999390e+10,5.590237000000000000e+10,1.410360853037168072e+00
9.342623999999999948e-06,5.669338638559999847e+10,5.590531000000000000e+10,1.409662848842083926e+00
9.342780000000000019e-06,5.669494713440000153e+10,5.590708000000000000e+10,1.409243935472934028e+00
9.342936000000000090e-06,5.669650788319999695e+10,5.590880000000000000e+10,1.408915739919291532e+00
9.343122999999999958e-06,5.669837878079999542e+10,5.591084000000000000e+10,1.408561883169695550e+00
9.343346999999999365e-06,5.670061985599999237e+10,5.591338000000000000e+10,1.407963274622268335e+00
9.343482000000000339e-06,5.670197050400000000e+10,5.591491000000000000e+10,1.407603989705071612e+00
9.343616999999999618e-06,5.670332115199999237e+10,5.591640000000000000e+10,1.407317266490675900e+00
9.343778000000000039e-06,5.670493192479999542e+10,5.591817000000000000e+10,1.406987969742206079e+00
9.343972000000000735e-06,5.670687285600000763e+10,5.592035000000000000e+10,1.406505603058649800e+00
9.344204999999999756e-06,5.670920397439999390e+10,5.592298000000000000e+10,1.405905004347039133e+00
9.344483999999999622e-06,5.671199531359999084e+10,5.592607000000000000e+10,1.405293298098705845e+00
9.344651999999999177e-06,5.671367611999999237e+10,5.592792000000000000e+10,1.404944292582295917e+00
9.344818999999999340e-06,5.671534692159999084e+10,5.592982000000000000e+10,1.404486768596771462e+00
9.345019999999999171e-06,5.671735788639998627e+10,5.593209000000000000e+10,1.403966643120230673e+00
9.345261999999999498e-06,5.671977904799999237e+10,5.593476000000000000e+10,1.403454753359078211e+00
9.345551000000000064e-06,5.672267043519999695e+10,5.593796000000000000e+10,1.402822761502201754e+00
9.345897999999999267e-06,5.672614210079998779e+10,5.594192000000000000e+10,1.401850527833130799e+00
9.346106999999999318e-06,5.672823310399999237e+10,5.594424000000000000e+10,1.401383062849709704e+00
9.346314999999999978e-06,5.673031410240000153e+10,5.594650000000000000e+10,1.401006501568465623e+00
9.346565000000000526e-06,5.673281530240000153e+10,5.594931000000000000e+10,1.400384209206514852e+00
9.346716000000000247e-06,5.673432602720000458e+10,5.595104000000000000e+10,1.399949003986350471e+00
9.346866000000000576e-06,5.673582674720000458e+10,5.595272000000000000e+10,1.399586556649979885e+00
9.347045999999999615e-06,5.673762761119999695e+10,5.595468000000000000e+10,1.399253129854369559e+00
9.347262000000000496e-06,5.673978864800000000e+10,5.595709000000000000e+10,1.398747947757826626e+00
9.347521000000000657e-06,5.674237989120000458e+10,5.596007000000000000e+10,1.397978757353242285e+00
9.347831999999999713e-06,5.674549138399999237e+10,5.596353000000000000e+10,1.397269586103650596e+00
9.348018999999999581e-06,5.674736228159999084e+10,5.596555000000000000e+10,1.396952735388092837e+00
9.348205999999999448e-06,5.674923317919998932e+10,5.596766000000000000e+10,1.396472854502027294e+00
9.348318000000000846e-06,5.675035371680001068e+10,5.596896000000000000e+10,1.396119772102270007e+00
9.348430000000000549e-06,5.675147425440000153e+10,5.597021000000000000e+10,1.395857286224228000e+00
9.348564000000000437e-06,5.675281489760000610e+10,5.597169000000000000e+10,1.395571399755851871e+00
9.348726000000000250e-06,5.675443567520000458e+10,5.597348000000000000e+10,1.395224444147486587e+00
9.348918999999999860e-06,5.675636660159999847e+10,5.597568000000000000e+10,1.394688910612606136e+00
9.349150999999999488e-06,5.675868771519999695e+10,5.597829000000000000e+10,1.394107814297287140e+00
9.349429999999999354e-06,5.676147905439999390e+10,5.598137000000000000e+10,1.393515475594816477e+00
9.349765000000000766e-06,5.676483066240000916e+10,5.598512000000000000e+10,1.392710531655570572e+00
9.349964999999999511e-06,5.676683162239999390e+10,5.598741000000000000e+10,1.392137308012629804e+00
9.350165999999999342e-06,5.676884258719998932e+10,5.598966000000000000e+10,1.391654436194092348e+00
9.350407000000000277e-06,5.677125374400000000e+10,5.599230000000000000e+10,1.391180115837356235e+00
9.350696000000000843e-06,5.677414513120000458e+10,5.599556000000000000e+10,1.390440833523237441e+00
9.350869000000000748e-06,5.677587596160000610e+10,5.599755000000000000e+10,1.389928597947599709e+00
9.351043000000000045e-06,5.677761679680000305e+10,5.599948000000000000e+10,1.389542897184050663e+00
9.351251000000000704e-06,5.677969779520000458e+10,5.600176000000000000e+10,1.389130975883623220e+00
9.351500999999999558e-06,5.678219899519999695e+10,5.600458000000000000e+10,1.388491789778616203e+00
9.351650999999999887e-06,5.678369971519999695e+10,5.600630000000000000e+10,1.388057620660527292e+00
9.351800000000000824e-06,5.678519043040000916e+10,5.600797000000000000e+10,1.387696126819110143e+00
9.351979999999999863e-06,5.678699129439999390e+10,5.600995000000000000e+10,1.387327241677583922e+00
9.352196000000000743e-06,5.678915233120000458e+10,5.601238000000000000e+10,1.386786869617046447e+00
9.352454999999999211e-06,5.679174357439999390e+10,5.601533000000000000e+10,1.386073373842471312e+00
9.352765999999999960e-06,5.679485506719999695e+10,5.601878000000000000e+10,1.385383735954258455e+00
9.352952000000000436e-06,5.679671596000000000e+10,5.602084000000000000e+10,1.384977376276399941e+00
9.353137999999999218e-06,5.679857685279998779e+10,5.602297000000000000e+10,1.384444367729857683e+00
9.353362000000000319e-06,5.680081792800000000e+10,5.602552000000000000e+10,1.383829954634959281e+00
9.353630000000000093e-06,5.680349921440000153e+10,5.602848000000000000e+10,1.383259396649706430e+00
9.353791999999999906e-06,5.680511999200000000e+10,5.603026000000000000e+10,1.382931280347440950e+00
9.353953000000000327e-06,5.680673076480000305e+10,5.603212000000000000e+10,1.382440580152960674e+00
9.354145999999999937e-06,5.680866169119999695e+10,5.603432000000000000e+10,1.381906108970354152e+00
9.354377999999999565e-06,5.681098280479999542e+10,5.603687000000000000e+10,1.381434767502173866e+00
9.354516999999999802e-06,5.681237347200000000e+10,5.603842000000000000e+10,1.381112229788063139e+00
9.354656000000000039e-06,5.681376413919999695e+10,5.604002000000000000e+10,1.380699255995977426e+00
9.354823000000000202e-06,5.681543494080000305e+10,5.604192000000000000e+10,1.380243469174509130e+00
9.355024000000000033e-06,5.681744590559999847e+10,5.604413000000000000e+10,1.379833901605749702e+00
9.355263999999999881e-06,5.681984705759999847e+10,5.604681000000000000e+10,1.379270394871712657e+00
9.355553000000000447e-06,5.682273844480000305e+10,5.605011000000000000e+10,1.378460175724905978e+00
9.355726000000000352e-06,5.682446927520000458e+10,5.605207000000000000e+10,1.378003123167448774e+00
9.355899000000000257e-06,5.682620010559999847e+10,5.605396000000000000e+10,1.377672702517357406e+00
9.356106999999999223e-06,5.682828110399999237e+10,5.605628000000000000e+10,1.377189324728634201e+00
9.356356000000000378e-06,5.683077229920000458e+10,5.605916000000000000e+10,1.376425011006237931e+00
9.356504999999999621e-06,5.683226301439999390e+10,5.606084000000000000e+10,1.376046121321039539e+00
9.356654999999999950e-06,5.683376373440000153e+10,5.606246000000000000e+10,1.375793595928543889e+00
9.356835000000000683e-06,5.683556459840000916e+10,5.606447000000000000e+10,1.375371243855527670e+00
9.357050000000000477e-06,5.683771563040000153e+10,5.606696000000000000e+10,1.374705584893494370e+00
9.357307999999999552e-06,5.684029686879999542e+10,5.606987000000000000e+10,1.374047895598822233e+00
9.357463999999999623e-06,5.684185761759999847e+10,5.607157000000000000e+10,1.373757891209392623e+00
9.357619000000000302e-06,5.684340836160000610e+10,5.607330000000000000e+10,1.373395825820856064e+00
9.357805000000000777e-06,5.684526925440000916e+10,5.607544000000000000e+10,1.372845677893939298e+00
9.358028000000000792e-06,5.684750032480001068e+10,5.607797000000000000e+10,1.372250680258238154e+00
9.358296000000000567e-06,5.685018161120000458e+10,5.608092000000000000e+10,1.371699343020771789e+00
9.358456999999999293e-06,5.685179238399999237e+10,5.608273000000000000e+10,1.371299835082907537e+00
9.358617999999999714e-06,5.685340315679999542e+10,5.608460000000000000e+10,1.370791905086236495e+00
9.358810999999999324e-06,5.685533408319998932e+10,5.608679000000000000e+10,1.370276464743283240e+00
9.359041999999999560e-06,5.685764519199999237e+10,5.608932000000000000e+10,1.369824401508152212e+00
9.359320000000000034e-06,5.686042652640000153e+10,5.609246000000000000e+10,1.369108301543561224e+00
9.359487000000000196e-06,5.686209732800000000e+10,5.609440000000000000e+10,1.368581049088679169e+00
9.359652999999999273e-06,5.686375812479999542e+10,5.609628000000000000e+10,1.368144420271710349e+00
9.359854000000000798e-06,5.686576908960000610e+10,5.609847000000000000e+10,1.367771865435913226e+00
9.360094000000000647e-06,5.686817024160000610e+10,5.610117000000000000e+10,1.367173343443650158e+00
9.360237999999999539e-06,5.686961093279999542e+10,5.610285000000000000e+10,1.366705849702814390e+00
9.360382000000000126e-06,5.687105162400000000e+10,5.610448000000000000e+10,1.366328720986274226e+00
9.360555000000000031e-06,5.687278245440000153e+10,5.610639000000000000e+10,1.365962868757019555e+00
9.360761999999999604e-06,5.687485344799999237e+10,5.610871000000000000e+10,1.365462595736013807e+00
9.361011000000000760e-06,5.687734464320000458e+10,5.611157000000000000e+10,1.364735727765244544e+00
9.361310000000000331e-06,5.688033607840000153e+10,5.611494000000000000e+10,1.363979144235031749e+00
9.361488999999999978e-06,5.688212693759999847e+10,5.611691000000000000e+10,1.363612033520730904e+00
9.361667999999999626e-06,5.688391779679999542e+10,5.611892000000000000e+10,1.363172699688439238e+00
9.361882999999999419e-06,5.688606882879999542e+10,5.612141000000000000e+10,1.362508227786856096e+00
9.362141000000000188e-06,5.688865006720000458e+10,5.612432000000000000e+10,1.361851808984063661e+00
9.362295999999999173e-06,5.689020081119998932e+10,5.612601000000000000e+10,1.361562689384100633e+00
9.362450999999999852e-06,5.689175155519999695e+10,5.612775000000000000e+10,1.361183292043591564e+00
9.362637000000000327e-06,5.689361244800000000e+10,5.612989000000000000e+10,1.360634143412716490e+00
9.362860000000000342e-06,5.689584351840000153e+10,5.613242000000000000e+10,1.360040273339367056e+00
9.363127000000000724e-06,5.689851480000000763e+10,5.613536000000000000e+10,1.359490346191789989e+00
9.363448000000000479e-06,5.690172634080000305e+10,5.613900000000000000e+10,1.358638986800625226e+00
9.363641000000000089e-06,5.690365726720000458e+10,5.614124000000000000e+10,1.358034249332584320e+00
9.363833999999999699e-06,5.690558819359999847e+10,5.614339000000000000e+10,1.357592039953409602e+00
9.363948999999999274e-06,5.690673874559999084e+10,5.614466000000000000e+10,1.357348580612993016e+00
9.364064999999999935e-06,5.690789930240000153e+10,5.614595000000000000e+10,1.357086846691527127e+00
9.364203000000000779e-06,5.690927996480001068e+10,5.614754000000000000e+10,1.356675581512583939e+00
9.364369999999999248e-06,5.691095076639999390e+10,5.614943000000000000e+10,1.356239531549997768e+00
9.364569999999999687e-06,5.691295172639999390e+10,5.615166000000000000e+10,1.355777774690888782e+00
9.364809000000000143e-06,5.691534287359999847e+10,5.615435000000000000e+10,1.355180629105311452e+00
9.365096999999999623e-06,5.691822425600000000e+10,5.615763000000000000e+10,1.354391657910064994e+00
9.365442000000000040e-06,5.692167591200000000e+10,5.616152000000000000e+10,1.353517340698756177e+00
9.365648999999999613e-06,5.692374690559999847e+10,5.616381000000000000e+10,1.353072210734988401e+00
9.365855999999999186e-06,5.692581789919998932e+10,5.616615000000000000e+10,1.352536891348239623e+00
9.366105000000000342e-06,5.692830909440000153e+10,5.616901000000000000e+10,1.351811424840853704e+00
9.366403000000000521e-06,5.693129052480000305e+10,5.617235000000000000e+10,1.351092708067230586e+00
9.366582000000000168e-06,5.693308138400000000e+10,5.617431000000000000e+10,1.350744466643204023e+00
9.366760999999999815e-06,5.693487224319999695e+10,5.617635000000000000e+10,1.350251917755420195e+00
9.366975000000000217e-06,5.693701327040000153e+10,5.617883000000000000e+10,1.349588929495330270e+00
9.367232999999999292e-06,5.693959450879999542e+10,5.618170000000000000e+10,1.349006008718133254e+00
9.367387999999999971e-06,5.694114525280000305e+10,5.618340000000000000e+10,1.348699531890207748e+00
9.367541999999999563e-06,5.694268599199999237e+10,5.618517000000000000e+10,1.348248998801627518e+00
9.367728000000000038e-06,5.694454688480000305e+10,5.618730000000000000e+10,1.347718941468984966e+00
9.367950000000000661e-06,5.694676795040000916e+10,5.618978000000000000e+10,1.347198637189910952e+00
9.368084000000000548e-06,5.694810859360000610e+10,5.619126000000000000e+10,1.346915149437841519e+00
9.368218000000000435e-06,5.694944923680000305e+10,5.619277000000000000e+10,1.346577570032591487e+00
9.368377999999999770e-06,5.695105000479999542e+10,5.619461000000000000e+10,1.346107758021624079e+00
9.368569999999999987e-06,5.695297092640000153e+10,5.619677000000000000e+10,1.345630587665450406e+00
9.368801000000000223e-06,5.695528203520000458e+10,5.619933000000000000e+10,1.345126419122798511e+00
9.369077999999999610e-06,5.695805336479999542e+10,5.620247000000000000e+10,1.344395299352493689e+00
9.369244000000000381e-06,5.695971416160000610e+10,5.620437000000000000e+10,1.343924256423488339e+00
9.369409999999999458e-06,5.696137495839999390e+10,5.620623000000000000e+10,1.343525367917389080e+00
9.369609999999999896e-06,5.696337591840000153e+10,5.620845000000000000e+10,1.343082611956034178e+00
9.369849000000000352e-06,5.696576706560000610e+10,5.621116000000000000e+10,1.342450619414376378e+00
9.370136000000000440e-06,5.696863844320000458e+10,5.621443000000000000e+10,1.341663418449683842e+00
9.370480999999999163e-06,5.697209009919998932e+10,5.621826000000000000e+10,1.340899023199916273e+00
9.370686999999999344e-06,5.697415108799999237e+10,5.622058000000000000e+10,1.340382984309290926e+00
9.370894000000000611e-06,5.697622208160000610e+10,5.622297000000000000e+10,1.339758610404263806e+00
9.371142000000000680e-06,5.697870327200000763e+10,5.622577000000000000e+10,1.339124874590437164e+00
9.371290999999999923e-06,5.698019398719999695e+10,5.622740000000000000e+10,1.338838337180799698e+00
9.371439999999999165e-06,5.698168470239999390e+10,5.622906000000000000e+10,1.338497749028694228e+00
9.371619000000000507e-06,5.698347556160000610e+10,5.623111000000000000e+10,1.337988102315615269e+00
9.371832999999999214e-06,5.698561658879999542e+10,5.623355000000000000e+10,1.337398383705093119e+00
9.372090000000000591e-06,5.698818782240000916e+10,5.623639000000000000e+10,1.336852921035665887e+00
9.372244999999999575e-06,5.698973856639999390e+10,5.623812000000000000e+10,1.336493052043691732e+00
9.372398999999999168e-06,5.699127930559999084e+10,5.623991000000000000e+10,1.336007304421345854e+00
9.372584000000000251e-06,5.699313019360000610e+10,5.624201000000000000e+10,1.335514491036159823e+00
9.372805999999999179e-06,5.699535125919998932e+10,5.624446000000000000e+10,1.335049281653676312e+00
9.373072999999999561e-06,5.699802254079999542e+10,5.624746000000000000e+10,1.334393661153757904e+00
9.373233000000000590e-06,5.699962330880000305e+10,5.624931000000000000e+10,1.333906689344283469e+00
9.373392999999999924e-06,5.700122407680000305e+10,5.625112000000000000e+10,1.333491807452017008e+00
9.373585000000000142e-06,5.700314499840000153e+10,5.625324000000000000e+10,1.333087655751031386e+00
9.373816000000000377e-06,5.700545610720000458e+10,5.625582000000000000e+10,1.332548538444563668e+00
9.374092000000000373e-06,5.700821743200000763e+10,5.625900000000000000e+10,1.331729024689396690e+00
9.374257999999999449e-06,5.700987822879999542e+10,5.626087000000000000e+10,1.331312915708547262e+00
9.374424000000000220e-06,5.701153902560000610e+10,5.626268000000000000e+10,1.331004896318494168e+00
9.374622999999999572e-06,5.701352998079999542e+10,5.626491000000000000e+10,1.330527287433669548e+00
9.374862000000000028e-06,5.701592112800000000e+10,5.626768000000000000e+10,1.329788482482306078e+00
9.375149000000000115e-06,5.701879250560000610e+10,5.627090000000000000e+10,1.329092844791901484e+00
9.375321000000000628e-06,5.702051333120000458e+10,5.627277000000000000e+10,1.328783586093246649e+00
9.375492999999999447e-06,5.702223415679999542e+10,5.627471000000000000e+10,1.328348305659852180e+00
9.375698999999999627e-06,5.702429514559999847e+10,5.627711000000000000e+10,1.327689260518172487e+00
9.375946999999999697e-06,5.702677633600000000e+10,5.627989000000000000e+10,1.327092743073946979e+00
9.376094999999999547e-06,5.702825704639999390e+10,5.628151000000000000e+10,1.326807056882435942e+00
9.376244000000000483e-06,5.702974776160000610e+10,5.628318000000000000e+10,1.326449148040331316e+00
9.376422000000000738e-06,5.703152861600000763e+10,5.628524000000000000e+10,1.325904652800641292e+00
9.376635999999999446e-06,5.703366964319999695e+10,5.628766000000000000e+10,1.325352027780151154e+00
9.376893000000000822e-06,5.703624087680001068e+10,5.629048000000000000e+10,1.324843697904176221e+00
9.377201000000000007e-06,5.703932235520000458e+10,5.629398000000000000e+10,1.324017870472126157e+00
9.377385999999999396e-06,5.704117324319999695e+10,5.629612000000000000e+10,1.323453984395366767e+00
9.377571000000000479e-06,5.704302413120000458e+10,5.629819000000000000e+10,1.323016123964206647e+00
9.377682000000000791e-06,5.704413466400000763e+10,5.629940000000000000e+10,1.322811013971743277e+00
9.377792999999999408e-06,5.704524519679999542e+10,5.630065000000000000e+10,1.322533925984860526e+00
9.377925999999999903e-06,5.704657583519999695e+10,5.630217000000000000e+10,1.322161890385391780e+00
9.378085999999999237e-06,5.704817660319999695e+10,5.630398000000000000e+10,1.321747775556891380e+00
9.378277999999999455e-06,5.705009752479999542e+10,5.630612000000000000e+10,1.321308455990211073e+00
9.378508000000000298e-06,5.705239862880000305e+10,5.630870000000000000e+10,1.320752616913555277e+00
9.378784000000000293e-06,5.705515995360000610e+10,5.631184000000000000e+10,1.320006509465871058e+00
9.379115000000000748e-06,5.705847154240000916e+10,5.631558000000000000e+10,1.319158112905894242e+00
9.379314000000000100e-06,5.706046249760000610e+10,5.631779000000000000e+10,1.318717402795823501e+00
9.379512000000000060e-06,5.706244344800000000e+10,5.632002000000000000e+10,1.318222983585588315e+00
9.379751000000000516e-06,5.706483459520000458e+10,5.632276000000000000e+10,1.317539472852545801e+00
9.380036999999999517e-06,5.706769596800000000e+10,5.632598000000000000e+10,1.316827453335033038e+00
9.380209000000000030e-06,5.706941679359999847e+10,5.632787000000000000e+10,1.316482930385967753e+00
9.380381000000000542e-06,5.707113761920000458e+10,5.632981000000000000e+10,1.316048499364731672e+00
9.380587000000000723e-06,5.707319860800000763e+10,5.633218000000000000e+10,1.315444578924528818e+00
9.380833999999999706e-06,5.707566979359999847e+10,5.633496000000000000e+10,1.314831489362908057e+00
9.380981999999999556e-06,5.707715050400000000e+10,5.633660000000000000e+10,1.314510467440349606e+00
9.381131000000000493e-06,5.707864121920000458e+10,5.633827000000000000e+10,1.314153273077083295e+00
9.381309000000000747e-06,5.708042207360000610e+10,5.634031000000000000e+10,1.313645724704046058e+00
9.381522000000000063e-06,5.708255309600000000e+10,5.634272000000000000e+10,1.313094390899125941e+00
9.381778999999999745e-06,5.708512432959999847e+10,5.634557000000000000e+10,1.312533229497897524e+00
9.382087000000000624e-06,5.708820580800000763e+10,5.634906000000000000e+10,1.311726953386636252e+00
9.382271000000000621e-06,5.709004669120000458e+10,5.635118000000000000e+10,1.311182287930802159e+00
9.382456000000000010e-06,5.709189757920000458e+10,5.635324000000000000e+10,1.310763283885726160e+00
9.382676999999999546e-06,5.709410864000000000e+10,5.635570000000000000e+10,1.310264338833516229e+00
9.382943000000000536e-06,5.709676991680001068e+10,5.635873000000000000e+10,1.309539652153287825e+00
9.383102999999999870e-06,5.709837068480000305e+10,5.636056000000000000e+10,1.309090407902268938e+00
9.383261999999999812e-06,5.709996144800000000e+10,5.636234000000000000e+10,1.308713314599784239e+00
9.383454000000000030e-06,5.710188236959999847e+10,5.636446000000000000e+10,1.308310892360183164e+00
9.383682999999999787e-06,5.710417346880000305e+10,5.636707000000000000e+10,1.307684555539259108e+00
9.383958999999999782e-06,5.710693479359999847e+10,5.637023000000000000e+10,1.306904005181455553e+00
9.384290000000000237e-06,5.711024638240000153e+10,5.637390000000000000e+10,1.306183149294268375e+00
9.384488000000000196e-06,5.711222733280000305e+10,5.637612000000000000e+10,1.305707687581201260e+00
9.384686000000000156e-06,5.711420828320000458e+10,5.637842000000000000e+10,1.305088512945209445e+00
9.384805000000000688e-06,5.711539885440000916e+10,5.637978000000000000e+10,1.304756518028288070e+00
9.384925000000000613e-06,5.711659943040000916e+10,5.638108000000000000e+10,1.304550090917040217e+00
9.385067000000000721e-06,5.711802011200000763e+10,5.638267000000000000e+10,1.304213000200252326e+00
