time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
9.327394999999999488e-06,1.273243619279999663e-05,1.215787000000000054e-05,4.725878733692630007e+00
9.327613000000000847e-06,1.273322090560000197e-05,1.215843999999999976e-05,4.727423136520822133e+00
9.327873999999999793e-06,1.273416040119999784e-05,1.215906999999999978e-05,4.729723582477920019e+00
9.328186999999999327e-06,1.273528707599999659e-05,1.215985000000000014e-05,4.732271171108166641e+00
9.328375000000000282e-06,1.273596380080000027e-05,1.216085999999999964e-05,4.729137584019555973e+00
9.328562999999999542e-06,1.273664052559999716e-05,1.216143000000000055e-05,4.729793499613093033e+00
9.328788999999999428e-06,1.273745403519999786e-05,1.216194000000000065e-05,4.732090728946181102e+00
9.328924000000000401e-06,1.273793998120000028e-05,1.216262999999999980e-05,4.730144559194849663e+00
9.329058999999999681e-06,1.273842592719999762e-05,1.216308000000000078e-05,4.730265090750013890e+00
9.329222000000000580e-06,1.273901266200000159e-05,1.216351000000000037e-05,4.731386433685680792e+00
9.329417000000000669e-06,1.273971458400000227e-05,1.216397000000000036e-05,4.733196349547079684e+00
9.329649999999999689e-06,1.274055329079999827e-05,1.216455000000000028e-05,4.735097400232627152e+00
9.329791000000000405e-06,1.274106083440000103e-05,1.216530000000000023e-05,4.732812461673783666e+00
9.329931000000000034e-06,1.274156477839999864e-05,1.216572999999999982e-05,4.733252985229811749e+00
9.330098999999999589e-06,1.274216951119999781e-05,1.216613000000000069e-05,4.734780174139164188e+00
9.330301000000000507e-06,1.274289663040000057e-05,1.216663000000000010e-05,4.736452332322101277e+00
9.330544000000000226e-06,1.274377133320000052e-05,1.216727000000000082e-05,4.738132162761241162e+00
9.330834999999999577e-06,1.274481881679999806e-05,1.216802000000000077e-05,4.740284917348897231e+00
9.331009000000000568e-06,1.274544514720000095e-05,1.216886000000000024e-05,4.738201829916694585e+00
9.331183999999999258e-06,1.274607507719999712e-05,1.216939000000000005e-05,4.738816630907523475e+00
9.331392999999999310e-06,1.274682739359999688e-05,1.216995999999999927e-05,4.740092766122465662e+00
9.331645000000000337e-06,1.274773449280000072e-05,1.217059999999999999e-05,4.742038131234291853e+00
9.331946000000000387e-06,1.274881797240000050e-05,1.217131000000000053e-05,4.744830033907606825e+00
9.332127000000000513e-06,1.274946950000000040e-05,1.217223999999999952e-05,4.742179746702340104e+00
9.332308000000000638e-06,1.275012102760000198e-05,1.217284000000000084e-05,4.742369304122958873e+00
9.332417000000000471e-06,1.275051338400000127e-05,1.217337000000000064e-05,4.741032138183596700e+00
9.332524999999999217e-06,1.275090214079999710e-05,1.217368000000000031e-05,4.741558352116999941e+00
9.332655999999999233e-06,1.275137368839999591e-05,1.217400000000000067e-05,4.742678564153073317e+00
9.332811999999999304e-06,1.275193522599999611e-05,1.217441000000000055e-05,4.743763566365807982e+00
9.333000000000000258e-06,1.275261195079999978e-05,1.217489999999999926e-05,4.745106331879527239e+00
9.333225000000000752e-06,1.275342186080000212e-05,1.217545000000000046e-05,4.747026687309312543e+00
9.333494999999999311e-06,1.275439375279999680e-05,1.217613000000000060e-05,4.749158827969117702e+00
9.333819000000000631e-06,1.275556002320000125e-05,1.217697000000000007e-05,4.751510623743026684e+00
9.334014000000000720e-06,1.275626194520000192e-05,1.217795999999999987e-05,4.748758783901426028e+00
9.334207999999999722e-06,1.275696026759999915e-05,1.217852000000000008e-05,4.749676213530043434e+00
9.334441999999999829e-06,1.275780257399999860e-05,1.217911000000000069e-05,4.751517754581392694e+00
9.334722000000000782e-06,1.275881046200000230e-05,1.217984999999999995e-05,4.753428506919234131e+00
9.334890000000000337e-06,1.275941519480000147e-05,1.218070000000000012e-05,4.751083228385899915e+00
9.335057999999999892e-06,1.276001992759999895e-05,1.218117999999999981e-05,4.751919991330882276e+00
9.335260000000000809e-06,1.276074704680000170e-05,1.218168999999999991e-05,4.753503387461031515e+00
9.335501999999999443e-06,1.276161814999999821e-05,1.218233000000000064e-05,4.755150697772901225e+00
9.335646999999999422e-06,1.276214009199999780e-05,1.218306999999999989e-05,4.753072025359764474e+00
9.335791999999999401e-06,1.276266203399999739e-05,1.218347999999999977e-05,4.753830875907357090e+00
9.335966000000000392e-06,1.276328836440000028e-05,1.218392000000000006e-05,4.755188514041459591e+00
9.336175000000000444e-06,1.276404068080000173e-05,1.218446999999999957e-05,4.756634312366498030e+00
9.336426000000000385e-06,1.276494418040000043e-05,1.218511000000000030e-05,4.758546951155961047e+00
9.336727999999999827e-06,1.276603125959999858e-05,1.218584999999999955e-05,4.761106197762150494e+00
9.336908000000000561e-06,1.276667918760000181e-05,1.218674999999999983e-05,4.758686176380100719e+00
9.337089000000000686e-06,1.276733071520000170e-05,1.218732999999999975e-05,4.759046609880932976e+00
9.337305999999999265e-06,1.276811182839999682e-05,1.218788999999999996e-05,4.760642148887106906e+00
9.337566000000000513e-06,1.276904772440000110e-05,1.218850999999999928e-05,4.762991738941034114e+00
9.337722000000000584e-06,1.276960926200000130e-05,1.218930000000000034e-05,4.760808758501315907e+00
9.337878000000000655e-06,1.277017079960000150e-05,1.218979999999999974e-05,4.761118308749953343e+00
9.338065000000000523e-06,1.277084392480000173e-05,1.219027999999999944e-05,4.762515092352286317e+00
9.338289999999999322e-06,1.277165383479999729e-05,1.219083000000000064e-05,4.764432239642391487e+00
9.338559999999999575e-06,1.277262572679999874e-05,1.219150000000000008e-05,4.766646653816172474e+00
9.338883999999999201e-06,1.277379199719999642e-05,1.219235999999999926e-05,4.768822419941646018e+00
9.339077999999999898e-06,1.277449031959999873e-05,1.219334000000000005e-05,4.766129047496408866e+00
9.339272000000000594e-06,1.277518864200000104e-05,1.219388999999999956e-05,4.767130439917052875e+00
9.339504999999999614e-06,1.277602734879999874e-05,1.219448000000000018e-05,4.768939297124588528e+00
9.339785000000000567e-06,1.277703523680000244e-05,1.219524000000000083e-05,4.770674761628320937e+00
9.339953000000000122e-06,1.277763996959999992e-05,1.219606999999999960e-05,4.768503047293106256e+00
9.340120000000000285e-06,1.277824110280000073e-05,1.219654000000000029e-05,4.769394457772453855e+00
9.340321999999999508e-06,1.277896822199999840e-05,1.219705999999999940e-05,4.770889230683452276e+00
9.340563000000000443e-06,1.277983572560000163e-05,1.219771999999999983e-05,4.772332252256993534e+00
9.340708000000000423e-06,1.278035766760000122e-05,1.219843000000000037e-05,4.770512825011094193e+00
9.340853000000000402e-06,1.278087960960000080e-05,1.219884000000000025e-05,4.771270133881587050e+00
9.341026999999999699e-06,1.278150593999999861e-05,1.219928999999999954e-05,4.772539549432787354e+00
9.341235999999999751e-06,1.278225825639999837e-05,1.219984999999999975e-05,4.773896862666333618e+00
9.341486999999999691e-06,1.278316175599999877e-05,1.220047999999999978e-05,4.775892063263076359e+00
9.341787000000000349e-06,1.278424163600000019e-05,1.220119999999999933e-05,4.778559781005154328e+00
9.341968000000000475e-06,1.278489316360000178e-05,1.220213000000000001e-05,4.775913415116884053e+00
9.342147999999999514e-06,1.278554109159999823e-05,1.220270999999999993e-05,4.776243077152519945e+00
9.342364999999999787e-06,1.278632220479999843e-05,1.220323999999999973e-05,4.778093398146711301e+00
9.342623999999999948e-06,1.278725450119999927e-05,1.220386999999999976e-05,4.780323792370777092e+00
9.342780000000000019e-06,1.278781603879999947e-05,1.220468000000000052e-05,4.777970735816087888e+00
9.342936000000000090e-06,1.278837757639999967e-05,1.220517999999999992e-05,4.778279192932834540e+00
9.343122999999999958e-06,1.278905070159999989e-05,1.220562999999999921e-05,4.779931077707588294e+00
9.343346999999999365e-06,1.278985701199999710e-05,1.220618000000000042e-05,4.781815539341518928e+00
9.343482000000000339e-06,1.279034295800000121e-05,1.220688000000000026e-05,4.779787775418459894e+00
9.343616999999999618e-06,1.279082890399999855e-05,1.220730999999999985e-05,4.780077707537522258e+00
9.343778000000000039e-06,1.279140843960000072e-05,1.220770000000000003e-05,4.781477588734984074e+00
9.343972000000000735e-06,1.279210676200000303e-05,1.220817999999999972e-05,4.783077919886529195e+00
9.344204999999999756e-06,1.279294546879999903e-05,1.220877000000000034e-05,4.784883889204224694e+00
9.344483999999999622e-06,1.279394975719999760e-05,1.220950000000000059e-05,4.786844319587181928e+00
9.344651999999999177e-06,1.279455448999999677e-05,1.221032999999999936e-05,4.784674042388678217e+00
9.344818999999999340e-06,1.279515562319999758e-05,1.221083000000000045e-05,4.785306348544669852e+00
9.345019999999999171e-06,1.279587914279999689e-05,1.221134999999999956e-05,4.786769217162699874e+00
9.345261999999999498e-06,1.279675024599999848e-05,1.221197999999999959e-05,4.788496591052384233e+00
9.345551000000000064e-06,1.279779053039999929e-05,1.221270000000000083e-05,4.790836837063044307e+00
9.345897999999999267e-06,1.279903959159999655e-05,1.221356000000000000e-05,4.793684982920594528e+00
9.346106999999999318e-06,1.279979190799999800e-05,1.221466000000000072e-05,4.790406838995086680e+00
9.346314999999999978e-06,1.280054062479999940e-05,1.221529000000000074e-05,4.791131645667017658e+00
9.346565000000000526e-06,1.280144052480000143e-05,1.221587000000000066e-05,4.793522891124419871e+00
9.346716000000000247e-06,1.280198406440000135e-05,1.221664000000000032e-05,4.791367056735739816e+00
9.346866000000000576e-06,1.280252400440000122e-05,1.221713999999999972e-05,4.791497882483146675e+00
9.347045999999999615e-06,1.280317193239999767e-05,1.221759999999999971e-05,4.792855654138275412e+00
9.347262000000000496e-06,1.280394944600000120e-05,1.221810999999999981e-05,4.794845078330457255e+00
9.347521000000000657e-06,1.280488174240000204e-05,1.221875999999999954e-05,4.796900359774661560e+00
9.347831999999999713e-06,1.280600121799999900e-05,1.221960000000000071e-05,4.798857720383631786e+00
9.348018999999999581e-06,1.280667434319999922e-05,1.222052999999999970e-05,4.796390526433793156e+00
9.348205999999999448e-06,1.280734746839999776e-05,1.222105000000000050e-05,4.797439404961089338e+00
9.348318000000000846e-06,1.280775062360000229e-05,1.222163999999999942e-05,4.795679005436282338e+00
9.348430000000000549e-06,1.280815377880000173e-05,1.222199999999999919e-05,4.795890842742616123e+00
9.348564000000000437e-06,1.280863612520000071e-05,1.222234999999999996e-05,4.796836330165644924e+00
9.348726000000000250e-06,1.280921926040000124e-05,1.222274000000000014e-05,4.798263404113980002e+00
9.348918999999999860e-06,1.280991398320000011e-05,1.222321999999999984e-05,4.799831658106458399e+00
9.349150999999999488e-06,1.281074909039999775e-05,1.222383000000000016e-05,4.801433678315205178e+00
9.349429999999999354e-06,1.281175337879999801e-05,1.222454000000000070e-05,4.803562169210434440e+00
9.349765000000000766e-06,1.281295924480000308e-05,1.222536000000000046e-05,4.806396251725941760e+00
9.349964999999999511e-06,1.281367916479999894e-05,1.222638000000000067e-05,4.803540907447652053e+00
9.350165999999999342e-06,1.281440268439999825e-05,1.222701999999999970e-05,4.803972549321081864e+00
9.350407000000000277e-06,1.281527018800000148e-05,1.222763000000000002e-05,4.805838809319561200e+00
9.350696000000000843e-06,1.281631047240000230e-05,1.222832999999999986e-05,4.808346457774711702e+00
9.350869000000000748e-06,1.281693320320000344e-05,1.222921999999999944e-05,4.805811026377839745e+00
9.351043000000000045e-06,1.281755953359999956e-05,1.222977999999999965e-05,4.806133336822084878e+00
9.351251000000000704e-06,1.281830825040000264e-05,1.223030000000000045e-05,4.807799076065199628e+00
9.351500999999999558e-06,1.281920815039999790e-05,1.223088999999999938e-05,4.810100903531947303e+00
9.351650999999999887e-06,1.281974809039999946e-05,1.223166999999999973e-05,4.807831558568860686e+00
9.351800000000000824e-06,1.282028443080000266e-05,1.223214999999999943e-05,4.808103487939596299e+00
9.351979999999999863e-06,1.282093235879999911e-05,1.223260000000000041e-05,4.809544649543013861e+00
9.352196000000000743e-06,1.282170987240000264e-05,1.223311999999999952e-05,4.811445260080855491e+00
9.352454999999999211e-06,1.282264216879999671e-05,1.223377999999999995e-05,4.813411462360748239e+00
9.352765999999999960e-06,1.282376164440000044e-05,1.223461000000000042e-05,4.815450957570368118e+00
9.352952000000000436e-06,1.282443117000000230e-05,1.223553000000000040e-05,4.813041772608149138e+00
9.353137999999999218e-06,1.282510069559999739e-05,1.223606999999999921e-05,4.813887919895834422e+00
9.353362000000000319e-06,1.282590700600000137e-05,1.223665999999999983e-05,4.815423538776117063e+00
9.353630000000000093e-06,1.282687169880000102e-05,1.223737000000000037e-05,4.817225423436577003e+00
9.353791999999999906e-06,1.282745483399999985e-05,1.223815000000000073e-05,4.815309781298636516e+00
9.353953000000000327e-06,1.282803436960000202e-05,1.223863000000000042e-05,4.815934214859028728e+00
9.354145999999999937e-06,1.282872909239999920e-05,1.223914999999999953e-05,4.817157175130623692e+00
9.354377999999999565e-06,1.282956419959999854e-05,1.223975999999999985e-05,4.818756246854502656e+00
9.354516999999999802e-06,1.283006454399999949e-05,1.224042000000000028e-05,4.817192089813905120e+00
9.354656000000000039e-06,1.283056488840000043e-05,1.224083999999999917e-05,4.817683168802151528e+00
9.354823000000000202e-06,1.283116602160000124e-05,1.224129000000000016e-05,4.818740685009513136e+00
9.355024000000000033e-06,1.283188954120000055e-05,1.224180999999999926e-05,4.820198493523435879e+00
9.355263999999999881e-06,1.283275344520000034e-05,1.224239999999999988e-05,4.822203531987195646e+00
9.355553000000000447e-06,1.283379372960000115e-05,1.224311000000000042e-05,4.824621600230666552e+00
9.355726000000000352e-06,1.283441646040000230e-05,1.224403000000000041e-05,4.821831214069239202e+00
9.355899000000000257e-06,1.283503919120000175e-05,1.224456999999999922e-05,4.822294218580175595e+00
9.356106999999999223e-06,1.283578790799999806e-05,1.224505000000000061e-05,4.824299680278949509e+00
9.356356000000000378e-06,1.283668420840000173e-05,1.224568000000000064e-05,4.826226133624274439e+00
9.356504999999999621e-06,1.283722054879999815e-05,1.224648999999999970e-05,4.823672324069986139e+00
9.356654999999999950e-06,1.283776048879999971e-05,1.224694000000000069e-05,4.824229471198511199e+00
9.356835000000000683e-06,1.283840841680000294e-05,1.224735999999999958e-05,4.825925071199044680e+00
9.357050000000000477e-06,1.283918233080000133e-05,1.224790000000000008e-05,4.827622129507926019e+00
9.357307999999999552e-06,1.284011102759999873e-05,1.224859999999999992e-05,4.829213359894182211e+00
9.357463999999999623e-06,1.284067256519999893e-05,1.224938999999999928e-05,4.827036817343555164e+00
9.357619000000000302e-06,1.284123050320000076e-05,1.224982000000000057e-05,4.827911783193550299e+00
9.357805000000000777e-06,1.284190002880000263e-05,1.225028999999999956e-05,4.829355295262423020e+00
9.358028000000000792e-06,1.284270273960000316e-05,1.225088999999999918e-05,4.830773434419899814e+00
9.358296000000000567e-06,1.284366743240000281e-05,1.225158000000000002e-05,4.832743469821874527e+00
9.358456999999999293e-06,1.284424696799999821e-05,1.225234999999999968e-05,4.830885242422869652e+00
9.358617999999999714e-06,1.284482650359999868e-05,1.225284000000000007e-05,4.831422785248143725e+00
9.358810999999999324e-06,1.284552122639999755e-05,1.225336999999999988e-05,4.832558115848926583e+00
9.359041999999999560e-06,1.284635273399999853e-05,1.225396999999999950e-05,4.834210741498461417e+00
9.359320000000000034e-06,1.284735342280000042e-05,1.225461999999999923e-05,4.836816015510894573e+00
9.359487000000000196e-06,1.284795455600000123e-05,1.225546999999999940e-05,4.834449890538689232e+00
9.359652999999999273e-06,1.284855208959999860e-05,1.225602999999999961e-05,4.834535241836051433e+00
9.359854000000000798e-06,1.284927560920000299e-05,1.225653999999999971e-05,4.836076161787937089e+00
9.360094000000000647e-06,1.285013951320000278e-05,1.225709999999999993e-05,4.838334624013860719e+00
9.360237999999999539e-06,1.285065785559999892e-05,1.225783000000000017e-05,4.836319769486106424e+00
9.360382000000000126e-06,1.285117619800000015e-05,1.225830999999999987e-05,4.836443180177367296e+00
9.360555000000000031e-06,1.285179892880000129e-05,1.225875000000000016e-05,4.837760202304485446e+00
9.360761999999999604e-06,1.285254404599999924e-05,1.225924999999999956e-05,4.839562338642247497e+00
9.361011000000000760e-06,1.285344034640000291e-05,1.225987000000000058e-05,4.841571292354668543e+00
9.361310000000000331e-06,1.285451662680000089e-05,1.226067000000000064e-05,4.843508770727866342e+00
9.361488999999999978e-06,1.285516095520000068e-05,1.226159000000000062e-05,4.840897103882938701e+00
9.361667999999999626e-06,1.285580528359999877e-05,1.226209000000000003e-05,4.841876740425153258e+00
9.361882999999999419e-06,1.285657919759999886e-05,1.226263000000000053e-05,4.843571057758395249e+00
9.362141000000000188e-06,1.285750789440000133e-05,1.226333999999999938e-05,4.845073971691252090e+00
9.362295999999999173e-06,1.285806583239999809e-05,1.226411999999999973e-05,4.842955160256083857e+00
9.362450999999999852e-06,1.285862377039999993e-05,1.226456000000000002e-05,4.843743031955487055e+00
9.362637000000000327e-06,1.285929329600000179e-05,1.226502000000000001e-05,4.845269685658904812e+00
9.362860000000000342e-06,1.286009600680000233e-05,1.226563000000000033e-05,4.846599863194976265e+00
9.363127000000000724e-06,1.286105710000000361e-05,1.226631000000000047e-05,4.848622772455636998e+00
9.363448000000000479e-06,1.286221257160000281e-05,1.226708000000000013e-05,4.851460751865991128e+00
9.363641000000000089e-06,1.286290729440000168e-05,1.226806999999999992e-05,4.848662376396627671e+00
9.363833999999999699e-06,1.286360201719999885e-05,1.226871000000000065e-05,4.848855480323507550e+00
9.363948999999999274e-06,1.286401597119999847e-05,1.226927999999999987e-05,4.847358371477369587e+00
9.364064999999999935e-06,1.286443352479999983e-05,1.226960999999999924e-05,4.847941579235205189e+00
9.364203000000000779e-06,1.286493026960000411e-05,1.226996000000000000e-05,4.848999259981320975e+00
9.364369999999999248e-06,1.286553140279999815e-05,1.227040000000000029e-05,4.850138567609840301e+00
9.364569999999999687e-06,1.286625132279999910e-05,1.227091000000000039e-05,4.851647700129808172e+00
9.364809000000000143e-06,1.286711162720000052e-05,1.227151000000000001e-05,4.853531694143593533e+00
9.365096999999999623e-06,1.286814831199999958e-05,1.227222999999999956e-05,4.855827441304474412e+00
9.365442000000000040e-06,1.286939017400000012e-05,1.227314000000000054e-05,4.858171372607169580e+00
9.365648999999999613e-06,1.287013529119999976e-05,1.227418999999999945e-05,4.855271844414990490e+00
9.365855999999999186e-06,1.287088040839999771e-05,1.227479000000000077e-05,4.856216753199011471e+00
9.366105000000000342e-06,1.287177670880000139e-05,1.227542000000000079e-05,4.858136901222121828e+00
9.366403000000000521e-06,1.287284938960000270e-05,1.227622999999999986e-05,4.859956107045915630e+00
9.366582000000000168e-06,1.287349371800000079e-05,1.227711999999999944e-05,4.857602743966022985e+00
9.366760999999999815e-06,1.287413804640000057e-05,1.227762999999999954e-05,4.858495054827365323e+00
9.366975000000000217e-06,1.287490836080000230e-05,1.227818999999999975e-05,4.859986372584253367e+00
9.367232999999999292e-06,1.287583705759999800e-05,1.227888999999999959e-05,4.861571832633067025e+00
9.367387999999999971e-06,1.287639499559999984e-05,1.227965000000000024e-05,4.859625442093215675e+00
9.367541999999999563e-06,1.287694933399999993e-05,1.228009000000000053e-05,4.860382407620785550e+00
9.367728000000000038e-06,1.287761885960000010e-05,1.228057999999999923e-05,4.861650342247686218e+00
9.367950000000000661e-06,1.287841797080000397e-05,1.228118000000000055e-05,4.863034096072229140e+00
9.368084000000000548e-06,1.287890031720000294e-05,1.228183999999999929e-05,4.861326293128747089e+00
9.368218000000000435e-06,1.287938266360000192e-05,1.228222999999999946e-05,4.861923800482506053e+00
9.368377999999999770e-06,1.287995859960000064e-05,1.228263999999999935e-05,4.863112487217742697e+00
9.368569999999999987e-06,1.288064972280000115e-05,1.228314999999999945e-05,4.864385135734740295e+00
9.368801000000000223e-06,1.288148123040000213e-05,1.228372999999999936e-05,4.866202939986492559e+00
9.369077999999999610e-06,1.288247831959999889e-05,1.228440999999999950e-05,4.868514805350842245e+00
9.369244000000000381e-06,1.288307585320000133e-05,1.228527000000000037e-05,4.866037565311962965e+00
9.369409999999999458e-06,1.288367338679999870e-05,1.228580000000000018e-05,4.866377336437175849e+00
9.369609999999999896e-06,1.288439330679999965e-05,1.228629999999999958e-05,4.867969256814501655e+00
9.369849000000000352e-06,1.288525361120000277e-05,1.228689000000000019e-05,4.869935445014991870e+00
9.370136000000000440e-06,1.288628669640000178e-05,1.228762999999999945e-05,4.872027367360526995e+00
9.370480999999999163e-06,1.288752855839999723e-05,1.228852999999999973e-05,4.874452504896822802e+00
9.370686999999999344e-06,1.288827007599999851e-05,1.228954999999999993e-05,4.871781928549040686e+00
9.370894000000000611e-06,1.288901519320000324e-05,1.229016999999999926e-05,4.872554189242330303e+00
9.371142000000000680e-06,1.288990789400000347e-05,1.229084999999999939e-05,4.874015173889553409e+00
9.371290999999999923e-06,1.289044423439999989e-05,1.229161000000000004e-05,4.871894197749520039e+00
9.371439999999999165e-06,1.289098057479999801e-05,1.229203000000000062e-05,4.872674202715070457e+00
9.371619000000000507e-06,1.289162490320000287e-05,1.229246999999999922e-05,4.874162013004739613e+00
9.371832999999999214e-06,1.289239521759999782e-05,1.229305000000000083e-05,4.875480190839514449e+00
9.372090000000000591e-06,1.289332031480000364e-05,1.229372000000000026e-05,4.877289500655646926e+00
9.372244999999999575e-06,1.289387825279999870e-05,1.229445999999999951e-05,4.875515092163455577e+00
9.372398999999999168e-06,1.289443259119999878e-05,1.229493000000000021e-05,4.876014675968050049e+00
9.372584000000000251e-06,1.289509851720000229e-05,1.229544000000000031e-05,4.877080585973352811e+00
9.372805999999999179e-06,1.289589762839999768e-05,1.229600999999999952e-05,4.878717798700539454e+00
9.373072999999999561e-06,1.289685872159999897e-05,1.229665000000000025e-05,4.881075102568575019e+00
9.373233000000000590e-06,1.289743465760000278e-05,1.229745999999999932e-05,4.878850247124231210e+00
9.373392999999999924e-06,1.289801059359999981e-05,1.229799000000000082e-05,4.879013510337859572e+00
9.373585000000000142e-06,1.289870171680000201e-05,1.229849000000000022e-05,4.880369190038791771e+00
9.373816000000000377e-06,1.289953322440000299e-05,1.229903999999999973e-05,4.882439803431839032e+00
9.374092000000000373e-06,1.290052671400000308e-05,1.229973000000000057e-05,4.884633353740305495e+00
9.374257999999999449e-06,1.290112424759999875e-05,1.230063000000000085e-05,4.881817009372673155e+00
9.374424000000000220e-06,1.290172178120000120e-05,1.230113000000000025e-05,4.882411463011941954e+00
9.374622999999999572e-06,1.290243810159999871e-05,1.230159999999999925e-05,4.884227267997654387e+00
9.374862000000000028e-06,1.290329840600000182e-05,1.230220000000000056e-05,4.886104973094253623e+00
9.375149000000000115e-06,1.290433149120000083e-05,1.230298999999999992e-05,4.887767048497973832e+00
9.375321000000000628e-06,1.290495062240000361e-05,1.230385999999999980e-05,4.885382492973780799e+00
9.375492999999999447e-06,1.290556975359999962e-05,1.230433000000000049e-05,4.886407903559146781e+00
9.375698999999999627e-06,1.290631127119999921e-05,1.230486000000000030e-05,4.887916410263903444e+00
9.375946999999999697e-06,1.290720397199999944e-05,1.230554999999999944e-05,4.889289564464814219e+00
9.376094999999999547e-06,1.290773671279999919e-05,1.230629999999999939e-05,4.887226158959230737e+00
9.376244000000000483e-06,1.290827305320000239e-05,1.230670999999999927e-05,4.888089937928196349e+00
9.376422000000000738e-06,1.290891378200000381e-05,1.230716000000000026e-05,4.889460947936027146e+00
9.376635999999999446e-06,1.290968409639999876e-05,1.230774999999999918e-05,4.890691608133083790e+00
9.376893000000000822e-06,1.291060919360000457e-05,1.230840999999999961e-05,4.892583149245149698e+00
9.377201000000000007e-06,1.291171787040000136e-05,1.230913999999999985e-05,4.895369379176786495e+00
9.377385999999999396e-06,1.291238379639999978e-05,1.231009999999999925e-05,4.892598731123229072e+00
9.377571000000000479e-06,1.291304972240000329e-05,1.231070999999999957e-05,4.892810588503861524e+00
9.377682000000000791e-06,1.291344927800000437e-05,1.231126000000000078e-05,4.891369997871895414e+00
9.377792999999999408e-06,1.291384883359999868e-05,1.231157000000000044e-05,4.891974245364306029e+00
9.377925999999999903e-06,1.291432758040000099e-05,1.231191000000000051e-05,4.892966082435629360e+00
9.378085999999999237e-06,1.291490351639999802e-05,1.231232999999999940e-05,4.894065675627591538e+00
9.378277999999999455e-06,1.291559463959999853e-05,1.231283000000000049e-05,4.895419165212206103e+00
9.378508000000000298e-06,1.291642254760000284e-05,1.231339999999999971e-05,4.897287082365578748e+00
9.378784000000000293e-06,1.291741603720000293e-05,1.231409999999999955e-05,4.899392056260736261e+00
9.379115000000000748e-06,1.291860750480000438e-05,1.231496999999999942e-05,4.901656315849774792e+00
9.379314000000000100e-06,1.291932382520000189e-05,1.231598999999999963e-05,4.898784630387019057e+00
9.379512000000000060e-06,1.292003654600000103e-05,1.231656999999999954e-05,4.899631520788673811e+00
9.379751000000000516e-06,1.292089685040000246e-05,1.231716999999999917e-05,4.901506193386982346e+00
9.380036999999999517e-06,1.292192633599999972e-05,1.231794000000000052e-05,4.903306364538219775e+00
9.380209000000000030e-06,1.292254546720000080e-05,1.231881000000000039e-05,4.900923605445658637e+00
9.380381000000000542e-06,1.292316459840000359e-05,1.231930000000000079e-05,4.901776873686027436e+00
9.380587000000000723e-06,1.292390611600000317e-05,1.231983000000000059e-05,4.903282886208677915e+00
9.380833999999999706e-06,1.292479521719999996e-05,1.232048999999999933e-05,4.904879734491085053e+00
9.380981999999999556e-06,1.292532795799999971e-05,1.232124999999999998e-05,4.902732742213652628e+00
9.381131000000000493e-06,1.292586429840000291e-05,1.232167000000000056e-05,4.903509819691667992e+00
9.381309000000000747e-06,1.292650502720000433e-05,1.232213000000000056e-05,4.904793466713982752e+00
9.381522000000000063e-06,1.292727174200000092e-05,1.232269999999999977e-05,4.906162951301266339e+00
9.381778999999999745e-06,1.292819683919999996e-05,1.232334999999999950e-05,4.908136498598193675e+00
9.382087000000000624e-06,1.292930551600000352e-05,1.232411000000000015e-05,4.910663049907890709e+00
9.382271000000000621e-06,1.292996784240000358e-05,1.232506000000000054e-05,4.907950487867831946e+00
9.382456000000000010e-06,1.293063376840000200e-05,1.232564999999999946e-05,4.908331555739474439e+00
9.382676999999999546e-06,1.293142927999999904e-05,1.232620999999999968e-05,4.910019219208495045e+00
9.382943000000000536e-06,1.293238677360000366e-05,1.232685000000000040e-05,4.912339921391136066e+00
9.383102999999999870e-06,1.293296270960000069e-05,1.232768999999999987e-05,4.909863158466840183e+00
9.383261999999999812e-06,1.293353504600000105e-05,1.232819999999999997e-05,4.910165685177083184e+00
9.383454000000000030e-06,1.293422616920000156e-05,1.232867000000000067e-05,4.911772066248840218e+00
9.383682999999999787e-06,1.293505047760000073e-05,1.232923999999999988e-05,4.913607631938391229e+00
9.383958999999999782e-06,1.293604396720000082e-05,1.232995999999999943e-05,4.915538794935274680e+00
9.384290000000000237e-06,1.293723543480000228e-05,1.233082999999999930e-05,4.917799002986846801e+00
9.384488000000000196e-06,1.293794815560000142e-05,1.233179999999999940e-05,4.915325869702736661e+00
9.384686000000000156e-06,1.293866087640000226e-05,1.233239000000000001e-05,4.916085822780517312e+00
9.384805000000000688e-06,1.293908922880000379e-05,1.233305000000000044e-05,4.913944472778456252e+00
9.384925000000000613e-06,1.293952118080000368e-05,1.233341999999999922e-05,4.914299365463954850e+00
9.385067000000000721e-06,1.294003232400000480e-05,1.233375999999999929e-05,4.915551494434831525e+00
9.385238999999999539e-06,1.294065145519999911e-05,1.233417999999999987e-05,4.916998577935454584e+00
9.385444999999999720e-06,1.294139297280000039e-05,1.233472000000000038e-05,4.918417060135941377e+00
9.385692000000000397e-06,1.294228207400000226e-05,1.233538000000000081e-05,4.920011171119182514e+00
9.385840000000000247e-06,1.294281481480000201e-05,1.233610999999999936e-05,4.918120986275273943e+00
9.385988000000000097e-06,1.294334755560000177e-05,1.233654999999999965e-05,4.918697331101499870e+00
9.386166000000000352e-06,1.294398828440000319e-05,1.233702000000000034e-05,4.919893818766629678e+00
9.386378999999999667e-06,1.294475499919999978e-05,1.233758000000000055e-05,4.921345994919581024e+00
